Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	extinction_observed[3]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	speciation_observed[3]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]
13100	-4027.801	-4050.103	22.3019	0.0182006	0.0635765	1.64298e-06	0.0600217	0.209662	5.41821e-06	0.465355	1.53464	0.8845601	0.550666	1.81598	0.0391112	0.136619	3.53059e-06	0.000290449	0.000290449	0.000290449	0.199897	0.412847	0.0921378	0.120111	0.070078	0.104929	0.0413943	0.107165	0.0533272	0.270543	0.700401	0.348533	0.265402	1.7346	1.391634	0.391158	2.55651	0.155969	0.403783	0.20093	0.000881928	0.00248821	0.00387041	0.0103155	0.0108069	0.00173565
13200	-4013.908	-4050.231	36.32233	6.2882e-06	0.0744023	3.55293e-06	7.30251e-06	0.0864037	4.12603e-06	0.925367	1.07463	0.1108566	0.927955	1.07764	6.79535e-06	0.080403	3.83948e-06	6.221029e-05	6.22103e-05	6.22103e-05	0.34626	0.112753	0.0306649	0.0339258	0.223592	0.252803	0.0290881	0.124307	0.0484807	0.105634	0.451425	0.176059	0.431823	1.56818	0.9560213	0.524754	1.90566	0.0673611	0.287866	0.11227	0.000687154	0.000210619	0.00382296	0.0110536	0.0102665	0.00344285
13300	-4014.219	-4056.962	42.74299	3.58985e-06	0.0189777	9.74048e-06	4.80605e-06	0.0254071	1.30405e-05	0.855143	1.14486	0.2162863	0.864259	1.15706	4.19795e-06	0.0221924	1.13905e-05	0.0001907847	0.000190785	0.000190785	0.225418	0.0325895	0.303856	0.198602	0.172858	0.0666756	0.0353515	0.0758304	0.0512196	0.152094	0.326248	0.220364	0.377192	1.62281	1.081675	0.482112	2.07421	0.0937227	0.201039	0.135792	0.00144858	0.00257989	0.00575981	0.00196677	0.00698852	0.00577567
13400	-4017.882	-4051.387	33.50448	0.00142638	0.028203	5.18501e-06	0.00156049	0.0308547	5.67251e-06	0.955101	1.0449	0.06661235	0.956065	1.04595	0.00149343	0.0295288	5.42876e-06	1.405206e-05	1.40521e-05	1.40521e-05	0.311208	0.0640365	0.340668	0.176046	0.0511481	0.0568934	0.0343642	0.081348	0.0554316	0.207803	0.491918	0.3352	0.283805	1.71619	1.334028	0.406656	2.45908	0.121084	0.286633	0.195316	1.24914e-05	0.00360178	0.00675521	0.00238672	0.00789073	0.00610089
13500	-4023.425	-4051.995	28.5703	3.63306e-07	0.0480579	0.00412491	1.78005e-06	0.235464	0.0202103	0.339007	1.66099	1.178038	0.451773	2.2135	1.07168e-06	0.141761	0.0121676	0.0002629436	0.000262944	0.000262944	0.276881	0.0681487	0.0971891	0.0951673	0.0500521	0.412562	0.0300722	0.0879988	0.0592007	0.132572	0.387939	0.260984	0.369791	1.63021	1.09974	0.476273	2.09963	0.0813222	0.237969	0.160093	0.000575007	0.00456922	0.00629024	0.00118908	0.00826606	0.0072842
13600	-4026.557	-4047.552	20.9952	0.00136214	0.00581108	5.11104e-06	0.00242369	0.0103398	9.0942e-06	0.7196	1.2804	0.427162	0.749674	1.33391	0.00189292	0.00807543	7.10262e-06	1.462013e-05	1.46201e-05	1.46201e-05	0.248706	0.363448	0.190699	0.0719811	0.124385	0.000781045	0.0403278	0.0683013	0.0432113	0.307689	0.521119	0.329689	0.231758	1.76824	1.50636	0.362031	2.76219	0.174009	0.29471	0.18645	0.00060453	0.00381871	0.00438589	0.0168765	0.00882887	0.00149009
13700	-4025.072	-4050.282	25.21042	0.00305559	0.0384264	0.00213616	0.00337184	0.0424035	0.00235726	0.950796	1.0492	0.0730088	0.951949	1.05048	0.00321372	0.040415	0.00224671	6.896817e-05	6.89682e-05	6.89682e-05	0.0475414	0.372859	0.0399165	0.0774292	0.118128	0.344126	0.035738	0.103413	0.0527016	0.130459	0.377501	0.192383	0.430069	1.56993	0.9598679	0.523394	1.91061	0.0830984	0.240457	0.122542	8.6724e-05	0.00331834	0.00585271	0.0096483	0.00762756	0.00233569
13800	-4021.057	-4053.694	32.63678	0.00035935	0.000586748	2.98906e-06	0.000877656	0.00143304	7.30032e-06	0.580999	1.419	0.6619516	0.639877	1.5628	0.000618503	0.0010099	5.14469e-06	6.6131e-05	6.6131e-05	6.6131e-05	0.218893	0.0450773	0.360441	0.0287398	0.127643	0.219207	0.0321551	0.0676673	0.0552394	0.162473	0.341908	0.279112	0.330427	1.66957	1.200861	0.444872	2.24784	0.0973138	0.204787	0.167176	0.00290572	0.00260485	0.00519414	0.0054134	0.00956237	0.00493521
13900	-4031.457	-4057.708	26.25084	6.78831e-05	5.14492e-05	0.000287689	0.000766779	0.000581149	0.00324962	0.16266	1.83734	1.797219	0.29754	3.36089	0.000417331	0.000316299	0.00176865	0.0001507064	0.000150706	0.000150706	0.200624	0.269942	0.215595	0.0497816	0.0788157	0.185242	0.028358	0.066738	0.0601711	0.244373	0.575109	0.518519	0.207956	1.79204	1.596603	0.340652	2.93554	0.136365	0.320923	0.289345	0.00122949	0.00217489	0.0085197	0.00314315	0.00667036	0.00737881
14000	-4019.666	-4057.429	37.76343	0.00559183	5.60553e-06	2.80673e-05	0.00569754	5.7115e-06	2.85979e-05	0.990636	1.00936	0.01388304	0.99068	1.00941	0.00564469	5.65852e-06	2.83326e-05	0.0005931373	0.000593137	0.000593137	0.0670876	0.0587893	0.437932	0.0282902	0.0167857	0.391115	0.0286565	0.0632048	0.0568247	0.153609	0.338799	0.3046	0.314449	1.68555	1.244665	0.43192	2.31524	0.0911326	0.201002	0.180712	0.000302378	0.00218405	0.00707692	0.00119216	0.0120767	0.00508657
14100	-4030.735	-4050.715	19.98045	0.000384695	0.00597174	0.0145844	0.000660224	0.0102489	0.0250302	0.736315	1.26368	0.4003982	0.76333	1.31005	0.000522459	0.00811031	0.0198073	7.629586e-05	7.62959e-05	7.62959e-05	0.014136	0.314202	0.502426	0.00899835	0.0289901	0.131248	0.0264385	0.0725975	0.0648287	0.230834	0.633849	0.56602	0.205529	1.79447	1.606311	0.338429	2.95483	0.128636	0.353223	0.315424	0.000360824	0.0030908	0.00804766	0.00536443	0.0080711	0.00627148
14200	-4015.175	-4055.224	40.04833	0.00506047	2.03797e-06	1.95171e-06	0.007176	2.88995e-06	2.76762e-06	0.827112	1.17289	0.2589241	0.839758	1.19082	0.00611824	2.46396e-06	2.35966e-06	0.0003999808	0.000399981	0.000399981	0.344596	0.0405582	0.187447	0.220859	0.0725918	0.133947	0.0346679	0.0727952	0.0548977	0.155055	0.325582	0.245534	0.365458	1.63454	1.110443	0.472847	2.11485	0.0948614	0.199189	0.150216	0.000307086	0.000967774	0.00819662	0.00330427	0.0102088	0.00583154
14300	-4020.3	-4054.994	34.69395	6.97646e-05	0.0296624	1.45035e-05	9.0403e-05	0.0384374	1.87941e-05	0.871145	1.12886	0.1921091	0.878468	1.13835	8.00838e-05	0.0340499	1.66488e-05	0.000146224	0.000146224	0.000146224	0.236422	0.0931412	0.398263	0.195217	0.07238	0.00457661	0.0277421	0.0771924	0.0592355	0.187542	0.521836	0.400443	0.257726	1.74227	1.416665	0.38461	2.60004	0.107642	0.299514	0.229839	0.00246825	0.00165385	0.00573662	0.00265848	0.00821622	0.00590514
14400	-4022.274	-4057.355	35.08078	0.000376643	0.000176556	4.86667e-05	0.000723739	0.000339262	9.35157e-05	0.684568	1.31543	0.4841685	0.721396	1.3862	0.000550191	0.000257909	7.10912e-05	0.0001246751	0.000124675	0.000124675	0.00408813	0.141081	0.346483	0.25117	0.13821	0.118967	0.0330247	0.0715707	0.0571582	0.266016	0.576508	0.460414	0.22087	1.77913	1.546579	0.352342	2.83815	0.149521	0.324039	0.258786	0.00136725	0.00123994	0.0096825	0.00237513	0.00699332	0.0049044
14500	-4033.038	-4052.798	19.7598	0.00097949	0.0372633	0.00379941	0.00263739	0.100336	0.0102304	0.541622	1.45838	0.7342679	0.609415	1.64092	0.00180844	0.0687995	0.00701489	5.894979e-05	5.89498e-05	5.89498e-05	0.210817	0.298744	0.273284	0.0111058	0.0535195	0.15253	0.0276051	0.0929408	0.0560151	0.202475	0.681691	0.410853	0.239961	1.76004	1.477127	0.36924	2.70826	0.11504	0.387316	0.233434	0.00308331	0.000915942	0.00256019	0.00938905	0.00933014	0.00429397
14600	-4022.946	-4057.83	34.88466	7.58879e-07	0.00932827	0.00114466	1.38289e-06	0.0169987	0.00208589	0.708647	1.29135	0.4448459	0.740786	1.34992	1.07088e-06	0.0131635	0.00161528	0.0002045265	0.000204527	0.000204527	0.0597219	0.0168046	0.250162	0.267	0.189759	0.216552	0.0283559	0.0550688	0.057469	0.196031	0.380702	0.397296	0.252742	1.74726	1.433257	0.38033	2.6293	0.112193	0.217885	0.227382	0.000283872	0.00226334	0.00932827	0.00115868	0.00779032	0.00600805
14700	-4011.203	-4055.83	44.62737	3.77337e-05	2.45095e-06	7.17737e-06	0.000104023	6.75672e-06	1.97864e-05	0.532371	1.46763	0.751725	0.602281	1.66035	7.08786e-05	4.60383e-06	1.34819e-05	0.0003691282	0.000369128	0.000369128	0.251393	0.0947749	0.455945	0.147979	0.0214405	0.0284677	0.0278598	0.0620635	0.0537447	0.112676	0.251009	0.217364	0.39648	1.60352	1.035842	0.497249	2.01107	0.0702677	0.156536	0.135554	0.000428375	0.00285797	0.00749295	0.00327269	0.00737247	0.00545785
14800	-4021.386	-4052.376	30.98984	2.43161e-06	0.100592	0.000799292	3.01366e-06	0.12467	0.000990614	0.89311	1.10689	0.1590824	0.898257	1.11327	2.72263e-06	0.112631	0.000894953	0.0003326112	0.000332611	0.000332611	0.305079	0.354877	0.19753	0.0645882	0.0343839	0.0435421	0.030203	0.118663	0.0620049	0.0776234	0.304972	0.159356	0.560215	1.43979	0.6997358	0.623776	1.60314	0.0539132	0.211818	0.110681	0.000869339	0.00275025	0.00281592	0.00179169	0.00980544	0.0122228
14900	-4026.439	-4066.32	39.88088	0.00612378	0.00585345	2.17992e-06	0.00816684	0.00780631	2.90719e-06	0.857035	1.14296	0.2134221	0.86593	1.15483	0.00714531	0.00682988	2.54355e-06	0.0005492885	0.000549289	0.000549289	0.118126	0.00239596	0.158287	0.243561	0.37219	0.10544	0.0413931	0.0794586	0.0543563	0.226614	0.435011	0.297583	0.308895	1.6911	1.260312	0.427386	2.3398	0.134004	0.257235	0.17597	0.00174738	0.0023915	0.00448493	0.000406743	0.00812884	0.00464856
15000	-4026.643	-4051.408	24.76439	0.000889779	0.0209914	8.41134e-06	0.00683266	0.161194	6.45911e-05	0.23044	1.76956	1.51114	0.360866	2.77111	0.00386122	0.0910929	3.65012e-05	0.0001520123	0.000152012	0.000152012	0.0324654	0.0954399	0.334762	0.0997558	0.394562	0.0430152	0.0288766	0.0758382	0.0532473	0.183949	0.483104	0.339195	0.271363	1.72864	1.372615	0.396209	2.52392	0.106413	0.279471	0.196221	0.000172213	0.00216806	0.00696201	0.00545544	0.00712871	0.00655431
15100	-4027.935	-4055.63	27.69463	0.000462677	0.0176096	0.0054847	0.00071115	0.0270665	0.00843017	0.788323	1.21168	0.3186508	0.806601	1.23977	0.000586913	0.0223381	0.00695743	0.0001331299	0.00013313	0.00013313	0.0870521	0.0408308	0.394387	0.240008	0.0181002	0.219622	0.0314517	0.0869173	0.0617397	0.237593	0.656593	0.466396	0.233802	1.7662	1.498991	0.363835	2.7485	0.134523	0.371755	0.264068	0.000626227	0.00425684	0.00598724	0.0013409	0.00732336	0.00593421
15200	-4013.827	-4052.463	38.63617	1.97932e-06	0.062419	7.76326e-06	2.17938e-06	0.0687282	8.54796e-06	0.951892	1.04811	0.07138033	0.952995	1.04932	2.07935e-06	0.0655736	8.15561e-06	0.000170302	0.000170302	0.000170302	0.19747	0.235168	0.268969	0.0346435	0.232828	0.030921	0.0369989	0.106909	0.0475379	0.13013	0.376014	0.167198	0.442758	1.55724	0.9322966	0.533218	1.8754	0.0835646	0.241462	0.107368	0.00193594	0.000462104	0.00370102	0.0109323	0.00913344	0.00200706
15300	-4028.971	-4055.872	26.90183	0.00800477	0.0519732	0.000117231	0.0108897	0.0707044	0.000159481	0.847313	1.15269	0.2281577	0.857366	1.16636	0.00944723	0.0613388	0.000138356	0.0005684102	0.00056841	0.00056841	0.387686	0.184932	0.291351	0.0163083	0.0969249	0.0227978	0.0312718	0.101037	0.0511206	0.131214	0.423946	0.214498	0.384917	1.61508	1.06311	0.488187	2.0484	0.0812429	0.262491	0.13281	0.000873556	0.00159004	0.00659943	0.0023164	0.0102235	0.00601023
15400	-4018.465	-4057.443	38.97796	1.99267e-07	1.40868e-06	0.00303781	2.71343e-06	1.91821e-05	0.0413659	0.136827	1.86317	1.935775	0.270993	3.69013	1.45635e-06	1.02954e-05	0.0222019	0.0001143499	0.00011435	0.00011435	0.296142	0.0669453	0.157811	0.217473	0.0632667	0.198362	0.0357476	0.0771733	0.0512938	0.179051	0.386543	0.256918	0.332847	1.66715	1.194376	0.446822	2.23803	0.107399	0.231858	0.154106	0.000241148	0.00295771	0.00813969	0.00192588	0.00749611	0.00491068
15500	-4026.066	-4060.178	34.1121	4.67194e-05	0.000435442	5.51847e-05	0.000435054	0.00405486	0.000513883	0.193948	1.80605	1.654073	0.3277	3.05157	0.000240887	0.00224515	0.000284534	0.0004736052	0.000473605	0.000473605	0.0450127	0.162692	0.107686	0.147756	0.0849259	0.451928	0.0339926	0.0715514	0.0503125	0.197139	0.41496	0.291785	0.294141	1.70586	1.303033	0.415247	2.40821	0.115566	0.243255	0.171049	0.000680138	0.0028546	0.00541675	0.0031439	0.00705355	0.00524008
15600	-4030.442	-4054.854	24.41216	0.00847008	0.0160965	0.00192702	0.0133773	0.0254221	0.00304344	0.775387	1.22461	0.3387872	0.79572	1.25672	0.0109237	0.0207593	0.00248523	8.330319e-05	8.33032e-05	8.33032e-05	0.177418	0.457542	0.229934	0.0573713	0.0635659	0.0141686	0.0372723	0.0826158	0.0522022	0.267673	0.59331	0.374893	0.244452	1.75555	1.461487	0.373156	2.67984	0.152473	0.337963	0.213548	6.48629e-05	0.00312552	0.00746698	0.00454385	0.00664928	0.00495378
15700	-4025.767	-4048.876	23.10915	0.00262693	0.0404907	0.000140772	0.00264626	0.0407886	0.000141808	0.996335	1.00367	0.005434269	0.996341	1.00367	0.0026366	0.0406397	0.00014129	0.0002814034	0.000281403	0.000281403	0.0180628	0.819518	0.0965478	0.0466339	0.0183709	0.000867128	0.0352464	0.105736	0.0494059	0.127724	0.38316	0.179035	0.432549	1.56745	0.9544328	0.525316	1.90362	0.0814853	0.244448	0.11422	0.00187688	0.00145095	0.00902417	0.00960823	0.00740949	0.00332683
15800	-4022.437	-4048.885	26.44782	0.000302885	5.01121e-05	6.63247e-05	0.00043181	7.14426e-05	9.45563e-05	0.824519	1.17548	0.2628894	0.837515	1.19401	0.000367347	6.07773e-05	8.04405e-05	0.0002627102	0.00026271	0.00026271	0.182033	0.352847	0.160744	0.0324797	0.0056669	0.266229	0.0247969	0.0669168	0.0530399	0.0613996	0.165693	0.131332	0.575357	1.42464	0.672128	0.6355	1.57356	0.0430982	0.116305	0.0921861	0.000627123	0.00247125	0.0040464	0.0170503	0.0109702	0.00318729
15900	-4012.999	-4055.503	42.50331	5.26793e-06	0.0353873	6.9122e-07	1.21709e-05	0.081758	1.59698e-06	0.60416	1.39584	0.6207746	0.657897	1.51999	8.71943e-06	0.0585726	1.1441e-06	8.603486e-05	8.60349e-05	8.60349e-05	0.0381546	0.0970379	0.335617	0.190951	0.201041	0.137198	0.0336589	0.0967734	0.0558112	0.133346	0.383387	0.221107	0.403088	1.59691	1.020529	0.502411	1.9904	0.0835027	0.24008	0.138459	0.000306024	0.00232071	0.00518223	0.00329711	0.00871066	0.00493818
16000	-4023.711	-4051.001	27.29002	0.000333421	0.0217334	7.61534e-05	0.000406619	0.0265046	9.28718e-05	0.90109	1.09891	0.147126	0.90553	1.10433	0.00037002	0.024119	8.45126e-05	3.237315e-05	3.23731e-05	3.23731e-05	0.0310152	0.366009	0.190049	0.0111084	0.326739	0.0750795	0.0307104	0.0923323	0.053576	0.189338	0.569253	0.33031	0.279124	1.72088	1.348375	0.40274	2.48299	0.110024	0.330792	0.191943	0.0011745	0.00202988	0.0037774	0.00829669	0.0106628	0.00453402
16100	-4032.799	-4046.707	13.90849	0.00133213	0.0494498	0.00184575	0.00167319	0.0621104	0.00231831	0.886513	1.11349	0.1689841	0.892278	1.12073	0.00150266	0.0557801	0.00208203	0.0001608774	0.000160877	0.000160877	0.158116	0.30788	0.116065	0.236972	0.0720323	0.108935	0.0228665	0.0991808	0.0629472	0.118916	0.515785	0.327354	0.322557	1.67744	1.222217	0.43851	2.28045	0.0708913	0.307483	0.195151	0.000837616	0.00199644	0.0068873	0.0102086	0.0113902	0.00564266
16200	-4023.395	-4052.899	29.50395	6.46457e-06	0.0379654	0.000684694	3.10206e-05	0.182179	0.00328555	0.344913	1.65509	1.162594	0.456504	2.19056	1.87426e-05	0.110072	0.00198512	0.0002664923	0.000266492	0.000266492	0.268856	0.131071	0.3431	0.134366	0.0963915	0.0262162	0.0305798	0.0897156	0.0579142	0.207027	0.607381	0.392083	0.257398	1.7426	1.417747	0.384329	2.60194	0.118804	0.348548	0.224999	7.83614e-05	0.0014281	0.00675841	0.000979633	0.00867198	0.00768358
16300	-4031.464	-4053.993	22.52977	0.000339526	0.00538803	0.000240807	0.000888638	0.0141021	0.000630263	0.5529	1.4471	0.7132354	0.618122	1.6178	0.000614082	0.00974505	0.000435535	0.0005337584	0.000533758	0.000533758	0.604697	0.0833065	0.107103	0.11894	0.0156141	0.0703404	0.0336045	0.0656487	0.0498697	0.284004	0.554823	0.421468	0.211609	1.78839	1.582182	0.343982	2.90713	0.158804	0.310236	0.235669	0.000873716	0.00172123	0.00473225	0.0121692	0.00847664	0.00326892
16400	-4027.727	-4053.798	26.07109	0.00413848	0.0602327	0.0025406	0.00464426	0.0675941	0.0028511	0.942411	1.05759	0.08547579	0.943978	1.05935	0.00439137	0.0639134	0.00269585	0.0001604889	0.000160489	0.000160489	0.158649	0.260184	0.184802	0.0219034	0.192708	0.181753	0.0329294	0.11701	0.0562929	0.185037	0.657504	0.316321	0.302152	1.69785	1.279625	0.421855	2.37048	0.108983	0.387257	0.186307	0.000584064	0.0015807	0.00664006	0.00186315	0.00687718	0.00850844
16500	-4023.781	-4052.491	28.70963	0.00425391	0.0324154	9.25087e-06	0.014423	0.109906	3.13654e-05	0.455526	1.54447	0.9051191	0.543083	1.84134	0.00933847	0.0711605	2.03081e-05	9.465778e-05	9.46578e-05	9.46578e-05	0.00962886	0.217562	0.269392	0.0874215	0.349801	0.0661936	0.0308138	0.0871829	0.054007	0.219037	0.619733	0.383905	0.246657	1.75334	1.4539	0.375071	2.66616	0.124926	0.353458	0.218956	0.000383245	0.00265186	0.00612087	0.00142566	0.00781195	0.00733345
16600	-4018.641	-4060.545	41.9033	3.6279e-05	0.000340118	6.12619e-05	6.35124e-05	0.000595433	0.000107249	0.727097	1.2729	0.4151252	0.755785	1.32313	4.98957e-05	0.000467775	8.42555e-05	8.349055e-05	8.34905e-05	8.34905e-05	0.0830173	0.319175	0.2738	0.00219137	0.115931	0.205886	0.0283946	0.0701483	0.0575169	0.20741	0.512401	0.420135	0.240832	1.75917	1.474075	0.370001	2.70269	0.117902	0.291275	0.238826	0.000610243	0.000862314	0.00342887	0.00427621	0.00906285	0.0048889
16700	-4020.231	-4048.93	28.69937	1.76096e-06	0.0431738	0.00160094	3.20026e-06	0.0784612	0.00290943	0.709891	1.29011	0.4428316	0.741793	1.34809	2.48061e-06	0.0608175	0.00225518	8.572724e-05	8.57272e-05	8.57272e-05	0.0358664	0.136986	0.483118	0.0124533	0.278985	0.0525908	0.0310652	0.106272	0.0526128	0.16198	0.554121	0.274334	0.321843	1.67816	1.224175	0.437931	2.28346	0.0965227	0.330196	0.163473	0.000941381	0.00147503	0.00653354	0.00848822	0.0093425	0.00317107
16800	-4018.607	-4051.64	33.03364	0.00427738	0.000102905	2.70629e-05	0.00759693	0.000182766	4.80657e-05	0.720442	1.27956	0.4258068	0.75036	1.33269	0.00593716	0.000142836	3.75643e-05	0.0001743998	0.0001744	0.0001744	0.0228844	0.0940707	0.44191	0.00453878	0.284907	0.15169	0.0349056	0.0675363	0.0549388	0.21857	0.422896	0.344014	0.275415	1.72458	1.359889	0.399624	2.50235	0.126738	0.245216	0.199476	0.000521926	0.00242477	0.00679303	0.00435452	0.00879863	0.00517098
16900	-4024.844	-4047.575	22.73101	6.74654e-06	0.0274475	0.0047118	7.42703e-06	0.030216	0.00518706	0.951989	1.04801	0.07123643	0.953088	1.04922	7.08679e-06	0.0288317	0.00494943	0.0001339008	0.000133901	0.000133901	0.520938	0.0726277	0.062687	0.00901373	0.210559	0.124175	0.0378348	0.0862571	0.0496716	0.273608	0.62378	0.359207	0.242965	1.75704	1.466639	0.371862	2.68917	0.155721	0.355019	0.204439	0.00185211	0.00562241	0.00596276	0.0105835	0.00716691	0.00203837
17000	-4020.555	-4057.849	37.29393	4.56222e-06	0.0530076	0.000118633	5.80565e-06	0.0674549	0.000150966	0.880069	1.11993	0.1786702	0.886467	1.12807	5.18393e-06	0.0602312	0.0001348	5.449387e-06	5.44939e-06	5.44939e-06	0.202361	0.11961	0.0966895	0.539142	0.0108682	0.0313298	0.0376418	0.0949932	0.0525659	0.190508	0.480768	0.26604	0.329974	1.67003	1.202079	0.444507	2.24968	0.114075	0.287881	0.159303	0.00038199	0.00246634	0.00575545	0.00700743	0.0076157	0.00217871
17100	-4027.013	-4063.229	36.21601	1.7962e-05	7.3728e-06	0.00468834	0.00018408	7.55588e-05	0.0480476	0.177805	1.8222	1.725091	0.312373	3.2013	0.000101021	4.14658e-05	0.026368	0.0005659158	0.000565916	0.000565916	0.0439998	0.475039	0.0550771	0.0802027	0.321999	0.023683	0.0271644	0.0574145	0.060086	0.0855472	0.180812	0.189225	0.482016	1.51798	0.8503914	0.563504	1.77461	0.0563558	0.119113	0.124656	0.00126163	0.00297238	0.00355796	0.00243192	0.00923797	0.00531577
17200	-4028.478	-4045.978	17.50037	5.02156e-05	0.014156	0.00672803	7.11967e-05	0.0200707	0.00953914	0.827192	1.17281	0.2588032	0.839826	1.19072	6.07061e-05	0.0171134	0.00813359	0.0003127721	0.000312772	0.000312772	0.0777831	0.169165	0.150933	0.231638	0.0617451	0.308736	0.0313277	0.0842749	0.049627	0.153816	0.413783	0.243665	0.338414	1.66159	1.179601	0.451297	2.21583	0.092572	0.249029	0.146646	0.000224149	0.00202563	0.00614444	0.0162332	0.00805723	0.00380766
17300	-4012.926	-4056.605	43.67866	0.000314266	2.93181e-06	6.36835e-06	0.000413647	3.85895e-06	8.38223e-06	0.863471	1.13653	0.2036905	0.871633	1.14727	0.000363957	3.39538e-06	7.37529e-06	7.951165e-05	7.95116e-05	7.95116e-05	0.0922467	0.321215	0.436045	0.0675301	0.0217669	0.0611957	0.0311129	0.0656451	0.0561519	0.115002	0.242643	0.207554	0.425868	1.57413	0.9691244	0.520136	1.92257	0.0730576	0.154144	0.131853	0.000512551	0.00675302	0.00455088	0.00140873	0.00927117	0.00565212
17400	-4026.1	-4051.375	25.27533	0.00171976	0.0811512	0.000737821	0.00192023	0.090611	0.000823829	0.944925	1.05508	0.08173757	0.946361	1.05668	0.00181999	0.0858811	0.000780825	5.536031e-05	5.53603e-05	5.53603e-05	0.139376	0.170932	0.0333534	0.127445	0.177482	0.351412	0.0403241	0.117508	0.0581902	0.16604	0.483856	0.239607	0.390805	1.6092	1.04915	0.492805	2.0292	0.103182	0.300682	0.148899	0.000641789	0.00303111	0.0060991	0.00255171	0.00741652	0.00914665
17500	-4014.326	-4048.876	34.54932	6.4975e-06	0.0585981	7.63047e-05	6.49815e-06	0.0586039	7.63123e-05	0.99995	1.00005	7.367369e-05	0.99995	1.00005	6.49782e-06	0.058601	7.63085e-05	0.000487556	0.000487556	0.000487556	0.0712736	0.790852	0.0171738	0.0181214	0.0633546	0.0392245	0.0245988	0.10822	0.0507431	0.044598	0.196204	0.0919979	0.710981	1.28902	0.4410675	0.742676	1.34648	0.0345984	0.152212	0.0713705	0.000314313	0.00132324	0.00712723	0.00919952	0.00903571	0.00356906
17600	-4033.316	-4052.282	18.96624	0.00740261	0.0562853	0.00153908	0.0289816	0.22036	0.00602559	0.406913	1.59309	1.011749	0.505395	1.97865	0.0181921	0.138323	0.00378234	0.0004855952	0.000485595	0.000485595	0.11376	0.544987	0.0178116	0.196162	0.0207586	0.10652	0.0341744	0.108308	0.0500751	0.102843	0.325939	0.150694	0.498833	1.50117	0.8167104	0.576452	1.73475	0.0685085	0.217124	0.100384	0.000575751	0.00225152	0.00408872	0.0138485	0.00682796	0.00231965
17700	-4027.516	-4055.049	27.53278	0.00334943	0.0458262	0.0026319	0.00491407	0.0672333	0.00386136	0.810656	1.18934	0.2841504	0.82559	1.21125	0.00413175	0.0565297	0.00324663	0.0001819131	0.000181913	0.000181913	0.0969679	0.0489165	0.30629	0.0580597	0.133407	0.356359	0.0264753	0.0920682	0.0594057	0.052779	0.18354	0.118426	0.66811	1.33189	0.511425	0.708255	1.41192	0.0396271	0.137804	0.088916	0.000567988	0.000873229	0.0077723	0.00218583	0.00905858	0.00733392
17800	-4022.279	-4069.694	47.41423	8.71964e-06	0.0526356	4.26926e-05	1.51856e-05	0.0916672	7.43511e-05	0.729516	1.27048	0.4112537	0.757762	1.31968	1.19526e-05	0.0721514	5.85218e-05	0.0001509709	0.000150971	0.000150971	0.0104428	0.190857	0.230523	0.38263	0.17772	0.00782728	0.0303668	0.111207	0.0568194	0.13946	0.510719	0.260944	0.357621	1.64238	1.13006	0.466632	2.14302	0.0849135	0.310963	0.158882	5.96208e-05	0.00103311	0.00225379	0.00202512	0.00724628	0.00468671
17900	-4022.452	-4047.395	24.9428	3.90541e-05	0.0587719	4.11165e-05	4.84666e-05	0.0729367	5.10261e-05	0.892453	1.10755	0.1600678	0.89766	1.11401	4.37603e-05	0.0658543	4.60713e-05	0.0003617867	0.000361787	0.000361787	0.0345306	0.20611	0.0596257	0.2582	0.314752	0.126782	0.0243546	0.111576	0.0454599	0.104044	0.47666	0.194207	0.379358	1.62064	1.07644	0.483817	2.0669	0.0641995	0.294118	0.119834	0.00106762	0.00124501	0.00685657	0.0117697	0.0103889	0.00316104
18000	-4020.305	-4063.494	43.18866	1.16669e-06	0.0107408	0.00250281	1.84981e-06	0.0170297	0.00396824	0.77354	1.22646	0.3416724	0.794173	1.25917	1.50825e-06	0.0138853	0.00323552	0.0001362898	0.00013629	0.00013629	0.142278	0.144974	0.464577	0.0282961	0.128668	0.0912075	0.0248065	0.0743045	0.0584978	0.135321	0.405337	0.319111	0.309833	1.69017	1.257653	0.428153	2.33561	0.0800639	0.239821	0.188804	0.000112171	0.00155606	0.00358928	0.000276794	0.00807758	0.00676396
