Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	extinction_observed[3]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	speciation_observed[3]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]
60800	57.69789	0	57.69789	0.0107932	0.166045	4.78548e-07	0.137011	2.1078	6.07475e-06	0.146048	1.85395	1.88375	0.280672	3.56288	0.0739021	1.13692	3.27665e-06	0.001454766	0.00145477	0.00145477	0.286929	0.19556	0.14484	0.355241	0.00469736	0.0127321	2.19271e-06	1.33757e-05	0.357139	2.1666e-05	0.000132165	3.52887	0.183808	1.81619	1.69803	0.318127	3.1434	1.19294e-05	7.27702e-05	1.94301	0.00338193	0.00147571	0.000324945	0.000639004	0.000235231	0.000233202
60900	48.26203	0	48.26203	0.0392833	28.8813	2.74451e-06	0.0447435	32.8957	3.12599e-06	0.935019	1.06498	0.09647754	0.936999	1.06724	0.0420134	30.8885	2.93525e-06	0.0009831956	0.000983196	0.000983196	0.187566	0.00290855	0.240455	0.00184863	0.416626	0.150597	2.61977e-05	0.295888	58.171	5.81911e-05	0.657236	129.211	0.62088	1.37912	0.5916044	0.67097	1.49038	4.21944e-05	0.476562	93.6912	0.00214071	0.000624912	0.000811478	0.000818123	0.000439771	0.000243014
61000	57.02147	0	57.02147	0.0225253	0.972627	1.3747e-05	0.0449699	1.94177	2.74447e-05	0.667465	1.33254	0.5125	0.707742	1.41294	0.0337476	1.4572	2.05958e-05	5.773258e-05	5.77326e-05	5.77326e-05	0.118567	0.499313	0.152028	0.00208351	0.201238	0.0267698	0.0349597	6.93539	2.87996e-05	0.0699375	13.8744	5.76141e-05	0.666552	1.33345	0.5140217	0.707016	1.4144	0.0524486	10.4049	4.32069e-05	0.00135251	0.000403396	0.000519137	0.000359292	0.000470512	0.000109522
61100	40.15732	0	40.15732	0.000170936	0.118544	5.74415	0.000222327	0.154182	7.47108	0.869323	1.13068	0.1948558	0.876842	1.14046	0.000196631	0.136363	6.60762	7.972082e-05	7.97208e-05	7.97208e-05	0.278124	0.0266184	0.277179	0.0204638	0.348192	0.0494224	8.94271	0.00364736	11.1325	9.8758	0.00402793	12.2941	0.950416	1.04958	0.07357301	0.951587	1.05088	9.40925	0.00383765	11.7133	0.00209844	0.00095352	0.00105062	0.000360558	0.000642601	0.000541922
61200	51.16362	0	51.16362	0.0326855	2.25802	0.000136193	0.0476138	3.28931	0.000198396	0.814092	1.18591	0.27887	0.828536	1.20695	0.0401497	2.77367	0.000167294	4.916847e-05	4.91685e-05	4.91685e-05	0.10684	0.0129114	0.416561	0.212333	0.109136	0.142219	0.000735765	10.5327	0.00166662	0.00119721	17.1384	0.00271186	0.761279	1.23872	0.3608919	0.783944	1.2756	0.000966486	13.8355	0.00218924	0.000174869	0.00343836	0.000130653	0.000946568	0.000971766	0.000163681
61300	81.1251	0	81.1251	0.000122137	1.69866e-06	4.07037e-06	0.000133053	1.85049e-06	4.43418e-06	0.957222	1.04278	0.06346149	0.958099	1.04373	0.000127595	1.77458e-06	4.25227e-06	0.001680275	0.00168028	0.00168028	0.0552002	0.150574	0.463682	0.318302	0.00188863	0.0103537	0.476312	3.60772e-07	0.000117577	4.52873	3.43019e-06	0.00111791	0.190333	1.80967	1.669502	0.324308	3.08349	2.50252	1.89548e-06	0.000617744	0.000653693	0.000868772	0.00199035	0.000578222	0.000220358	0.000707597
61400	73.87662	0	73.87662	4.7672e-06	0.0375898	4.98841e-06	8.67617e-06	0.0684123	9.07876e-06	0.709227	1.29077	0.4439066	0.741255	1.34906	6.72168e-06	0.053001	7.03359e-06	4.520079e-05	4.52008e-05	4.52008e-05	0.166874	0.312322	0.00631968	0.0231604	0.055359	0.435964	0.000339395	1.02092	7.94554e-05	0.000425612	1.28026	9.96395e-05	0.8873	1.1127	0.1678028	0.892989	1.11983	0.000382503	1.15059	8.95475e-05	0.000453483	0.000578068	0.00207376	0.000391284	0.00108349	0.00107067
61500	84.66093	0	84.66093	4.37865e-05	0.666693	3.5357e-05	6.42127e-05	0.977702	5.18509e-05	0.810867	1.18913	0.2838256	0.825771	1.21099	5.39996e-05	0.822197	4.3604e-05	9.920293e-05	9.92029e-05	9.92029e-05	0.0769641	0.0285315	0.0148302	0.250544	0.0556521	0.573478	5.86577e-06	3.73788e-05	0.000273374	7.36803e-06	4.69518e-05	0.000343386	0.886483	1.11352	0.1690292	0.89225	1.12076	6.6169e-06	4.21653e-05	0.00030838	0.000817959	0.000209144	5.83774e-05	0.000146187	0.00109235	0.000100459
61600	44.14597	0	44.14597	0.000313604	59.7335	0.108064	0.000362953	69.1333	0.12507	0.927057	1.07294	0.1083372	0.929534	1.07581	0.000338279	64.4334	0.116567	0.0001785127	0.000178513	0.000178513	0.209858	0.374055	0.113511	0.137373	0.00257097	0.162633	27.163	0.000331745	0.0658437	41.6594	0.000508791	0.100983	0.789365	1.21063	0.3170332	0.807481	1.23842	34.4112	0.000420268	0.0834135	0.00169299	0.000374683	0.000154224	0.0011248	0.000326544	0.00106182
61700	40.3535	0	40.3535	7.02061	5.31324	0.00208087	7.1882	5.44008	0.00213055	0.988205	1.01179	0.01748786	0.988274	1.01187	7.10441	5.37666	0.00210571	0.0002296221	0.000229622	0.000229622	0.136627	0.286733	0.0925955	0.0855852	0.130352	0.268108	1.61774	0.0437903	0.000652513	4.3697	0.118282	0.00176251	0.540379	1.45962	0.7366029	0.608456	1.6435	2.99372	0.0810363	0.00120751	0.000209076	0.000286847	0.000391314	0.00133583	0.00303237	0.000345303
61800	43.33731	0	43.33731	23.48	0.0610553	0.172208	35.2953	0.0917786	0.258864	0.798976	1.20102	0.302154	0.815626	1.22605	29.3877	0.0764169	0.215536	0.000468881	0.000468881	0.000468881	0.298491	0.0622966	0.0343673	0.174194	0.124294	0.306357	0.0158154	0.00513835	0.218807	0.0243222	0.00790215	0.336499	0.78806	1.21194	0.3190586	0.806379	1.24011	0.0200688	0.00652025	0.277653	0.000759245	7.02592e-05	0.00102596	0.00085276	0.000615727	0.000143599
61800	64.34819	0	64.34819	1.1012e-05	0.000267999	0.00667575	3.89392e-05	0.00094766	0.0236059	0.440911	1.55909	0.9362732	0.53179	1.88044	2.49756e-05	0.000607829	0.0151408	0.001412372	0.00141237	0.00141237	0.212755	0.32268	0.0603477	0.00949887	0.386618	0.00810039	5.69662e-06	7.14589	4.53763e-06	1.81518e-05	22.7697	1.44587e-05	0.477737	1.52226	0.8590896	0.560208	1.78505	1.19242e-05	14.9578	9.49818e-06	0.000635248	0.00127382	0.00230898	0.00229027	0.00196994	0.000523863
61900	65.19805	0	65.19805	0.00201371	1.38285e-06	3.5601	0.00906433	6.22464e-06	16.0251	0.36355	1.63645	1.11519	0.471336	2.12163	0.00553902	3.80374e-06	9.79262	0.0005575017	0.000557502	0.000557502	0.305807	0.0483468	0.259817	0.0323082	0.250169	0.103552	0.00213353	5.61811e-06	0.0204717	0.00630087	1.65918e-05	0.0604584	0.505911	1.49409	0.8027629	0.581901	1.71851	0.0042172	1.11049e-05	0.040465	0.000215564	0.000133528	0.000263917	0.000357299	0.00113394	0.00162896
62000	78.79562	0	78.79562	3.17628e-05	3.33754e-06	0.00055887	4.32959e-05	4.5494e-06	0.000761795	0.846346	1.15365	0.2296259	0.856518	1.16752	3.75294e-05	3.94347e-06	0.000660332	2.459994e-05	2.45999e-05	2.45999e-05	0.0589429	0.0489339	0.242538	0.294457	0.332459	0.0226694	9.3327e-06	0.000173605	5.34076	1.78069e-05	0.00033124	10.1902	0.687756	1.31224	0.4789256	0.723952	1.38131	1.35698e-05	0.000252423	7.76549	0.000519489	0.000510355	0.0020425	0.000126455	0.00120218	0.000158986
62100	37.15359	0	37.15359	0.00572587	8.58084	54.7714	0.009596	14.3806	91.7914	0.747412	1.25259	0.3827717	0.77246	1.29457	0.00766094	11.4807	73.2814	0.0002312295	0.000231229	0.000231229	0.129781	0.0347934	0.464055	0.139317	0.146527	0.0855262	2.05365e-05	0.74743	0.0122776	0.000167834	6.10835	0.100338	0.218044	1.78196	1.557304	0.349803	2.85875	9.41855e-05	3.42789	0.0563079	0.00141331	0.000169704	0.00125357	0.00057237	0.000423825	0.00144127
62200	47.4386	0	47.4386	2.93361	2.97418e-06	0.000472349	10.1	1.02397e-05	0.00162623	0.45016	1.54984	0.9164735	0.538939	1.8555	6.51681	6.60693e-06	0.00104929	0.001827392	0.00182739	0.00182739	0.0436248	0.0858305	0.257403	0.23486	0.0410239	0.337258	0.0020601	1.27869	0.00676506	0.0173247	10.7533	0.0568915	0.212549	1.78745	1.578508	0.344836	2.89993	0.00969238	6.016	0.0318283	0.000149269	0.00154925	0.000909933	0.00262118	0.000391963	0.000300142
62300	41.64421	0	41.64421	0.672199	37.6424	3.10097e-06	1.86697	104.548	8.61266e-06	0.529464	1.47054	0.7572516	0.60004	1.66655	1.26958	71.0953	5.85682e-06	0.0002683971	0.000268397	0.000268397	0.143239	0.11424	0.104805	0.00598319	0.398684	0.233048	63.7322	0.0073507	0.110578	75.8706	0.00875071	0.131638	0.91305	1.08695	0.1292384	0.916521	1.09108	69.8014	0.0080507	0.121108	0.000582918	0.000745181	0.000381159	0.000421147	0.000493373	0.00144815
62400	58.83615	0	58.83615	0.000760511	0.0377087	0.000238697	0.00244217	0.121091	0.000766509	0.474921	1.52508	0.8648411	0.558039	1.79199	0.00160134	0.0794	0.000502603	0.0001466305	0.000146631	0.000146631	0.356893	0.0120944	0.075937	0.0250749	0.0605737	0.469427	35.7594	8.40791e-07	1.39779	54.275	1.27614e-06	2.12155	0.794349	1.20565	0.3093092	0.811699	1.23198	45.0172	1.05847e-06	1.75967	0.000607407	0.000971633	0.000585377	0.000262926	0.000195415	6.3606e-05
62500	84.8848	0	84.8848	0.00321019	5.08075e-06	3.41855e-05	0.0100975	1.59813e-05	0.000107529	0.482457	1.51754	0.8494992	0.563844	1.77354	0.00665385	1.0531e-05	7.0857e-05	0.0006272304	0.00062723	0.00062723	0.0782569	0.205822	0.294957	0.00810227	0.288255	0.124607	1.4806e-06	0.000111323	0.00672691	2.59913e-06	0.000195423	0.0118088	0.725833	1.27417	0.4171514	0.754753	1.32494	2.03986e-06	0.000153373	0.00926785	0.000565188	4.00789e-05	0.000183662	0.000906664	0.000214575	0.000630996
62600	40.52663	0	40.52663	0.00206924	15.1262	0.00662523	0.0137656	100.627	0.0440743	0.261352	1.73865	1.40476	0.38771	2.57924	0.00791742	57.8768	0.0253498	0.0007785323	0.000778532	0.000778532	0.115513	0.201061	0.141788	0.422383	0.0247969	0.0944579	1.39337	0.014804	0.287423	1.55025	0.0164708	0.319783	0.946705	1.05329	0.07908983	0.948053	1.05479	1.47181	0.0156374	0.303603	0.00069815	0.00051115	0.000454918	0.000715586	0.000434681	0.000199508
62700	40.60036	0	40.60036	34.7703	1.76937e-05	0.4949	58.985	3.00159e-05	0.839557	0.741724	1.25828	0.3917923	0.767774	1.30247	46.8776	2.38548e-05	0.667229	0.0002855088	0.000285509	0.000285509	0.290128	0.114603	0.44862	0.00649642	0.0123184	0.127834	0.00101947	0.439629	17.9264	0.00217796	0.93921	38.2974	0.63768	1.36232	0.562727	0.684167	1.46163	0.00159871	0.68942	28.1119	0.000207568	0.00052647	0.000395158	0.00154054	0.000104371	0.00233353
62800	72.87702	0	72.87702	0.0241042	4.22181e-06	5.35775e-05	0.0824501	1.4441e-05	0.000183265	0.452431	1.54757	0.9116564	0.540693	1.84948	0.0532772	9.33139e-06	0.000118421	0.000216771	0.000216771	0.000216771	0.160926	0.00538064	0.13275	0.311654	0.187646	0.201643	23.4008	2.74143e-06	0.00104256	24.5427	2.87522e-06	0.00109344	0.976181	1.02382	0.03532145	0.976458	1.02411	23.9718	2.80833e-06	0.001068	0.000532616	0.000702911	0.000431685	0.000496982	0.000505215	0.000251929
62900	66.17861	0	66.17861	0.000473564	0.00226749	0.000684083	0.000614249	0.0029411	0.000887307	0.870672	1.12933	0.1928216	0.878046	1.13889	0.000543906	0.00260429	0.000785695	0.001968499	0.0019685	0.0019685	0.0721987	0.182232	0.141466	0.180726	0.257244	0.166132	8.77299e-06	1.39682e-05	0.0174615	0.000118593	0.000188822	0.236044	0.13776	1.86224	1.930363	0.271985	3.67668	6.3683e-05	0.000101395	0.126753	0.00127703	0.00133357	0.000739292	0.000569552	0.000657778	0.00138071
63000	68.56181	0	68.56181	0.000290887	2.65997e-05	1.62028e-07	0.00333012	0.000304518	1.85493e-06	0.160666	1.83933	1.807166	0.295551	3.38352	0.0018105	0.000165559	1.00848e-06	0.0005893639	0.000589364	0.000589364	0.0053298	0.0574468	0.350807	0.134368	0.204866	0.247182	0.00122269	0.0105495	23.9862	0.00166513	0.0143668	32.6656	0.846794	1.15321	0.2289464	0.85691	1.16698	0.00144391	0.0124582	28.3259	0.000331529	0.000270692	0.000192548	0.000213507	0.000508478	0.000161357
63100	53.49866	0	53.49866	60.3281	0.347088	0.000130806	87.9695	0.506118	0.00019074	0.813608	1.18639	0.2796134	0.828121	1.20755	74.1488	0.426603	0.000160773	0.0005476532	0.000547653	0.000547653	0.0967214	0.337888	0.167347	0.0945466	0.206356	0.0971411	0.0476311	0.00420709	3.88822e-06	0.157965	0.0139525	1.2895e-05	0.463346	1.53665	0.8887364	0.549117	1.82111	0.102798	0.00907979	8.3916e-06	0.0015598	0.000161924	0.00180944	0.000843708	0.00014531	0.000332316
63200	91.17575	0	91.17575	1.66557e-06	0.000303605	1.53562e-05	2.66578e-06	0.000485925	2.45779e-05	0.769077	1.23092	0.3486545	0.790441	1.26512	2.16567e-06	0.000394765	1.9967e-05	0.000764994	0.000764994	0.000764994	0.0660641	0.255171	0.121622	0.0649425	0.0960042	0.396196	1.18326e-05	2.34287e-05	0.000534139	1.40223e-05	2.77642e-05	0.000632982	0.91531	1.08469	0.1258627	0.918611	1.0886	1.29275e-05	2.55964e-05	0.000583561	0.000978161	1.57889e-05	0.00136797	0.00149334	0.000339189	0.000851582
63300	54.03438	0	54.03438	2.38918	0.00839233	0.0020744	6.15195	0.0216095	0.00534141	0.559454	1.44055	0.7011351	0.623187	1.60465	4.27056	0.0150009	0.0037079	0.000613282	0.000613282	0.000613282	0.0331748	0.00659919	0.089472	0.245688	0.138914	0.486152	15.1113	2.08309e-05	1.12478e-06	25.3859	3.49944e-05	1.88955e-06	0.746289	1.25371	0.3845498	0.771534	1.29612	20.2486	2.79127e-05	1.50716e-06	0.00137202	0.000711646	0.000127822	0.00452323	0.000806234	0.00100104
63400	87.40955	0	87.40955	0.00016875	5.71743e-05	3.15129e-05	0.000194355	6.58494e-05	3.62944e-05	0.929485	1.07052	0.1047197	0.931804	1.07319	0.000181552	6.15119e-05	3.39037e-05	0.0001666756	0.000166676	0.000166676	0.0447372	0.0657185	0.327454	0.392635	0.103353	0.0661021	0.000235871	8.4721e-06	4.93761e-05	0.000251517	9.03408e-06	5.26514e-05	0.967898	1.0321	0.04761108	0.968397	1.03263	0.000243694	8.75309e-06	5.10137e-05	0.00321528	0.00144562	0.000273417	0.000738892	0.000849424	0.000496251
63500	65.33109	0	65.33109	4.5626e-06	0.000112333	23.7454	4.9827e-06	0.000122677	25.9317	0.955988	1.04401	0.06529416	0.956915	1.04502	4.77265e-06	0.000117505	24.8386	0.0006174837	0.000617484	0.000617484	0.0258511	0.109514	0.67463	0.0443329	0.106993	0.0386784	1.86747e-06	2.33837e-05	43.4309	1.96519e-06	2.46075e-05	45.7038	0.974501	1.0255	0.03781313	0.974818	1.02583	1.91633e-06	2.39956e-05	44.5674	0.00340202	0.000492386	0.00176967	0.00062093	5.04029e-05	0.00162015
63600	80.42438	0	80.42438	7.40859e-07	3.03182e-06	5.0892e-07	3.06376e-06	1.25378e-05	2.10459e-06	0.389453	1.61055	1.052342	0.491746	2.03357	1.90231e-06	7.78483e-06	1.30676e-06	0.0002436631	0.000243663	0.000243663	0.0478662	0.0973795	0.330086	0.387664	0.0710192	0.0659852	7.15971e-06	0.0234977	4.26125	1.55676e-05	0.0510917	9.26537	0.630054	1.36995	0.5757849	0.678167	1.47456	1.13636e-05	0.0372947	6.76331	0.00162377	0.00124273	0.000969465	3.62233e-05	0.0007402	0.000230212
63700	59.06829	0	59.06829	1.42119e-05	0.00125889	1.03651e-06	1.5671e-05	0.00138814	1.14293e-06	0.951171	1.04883	0.07245183	0.952307	1.05008	1.49414e-05	0.00132351	1.08972e-06	0.0009394974	0.000939497	0.000939497	0.39593	0.000210943	0.136367	0.0671918	0.369494	0.0308057	0.00151568	6.67756	9.19518	0.00556186	24.5037	33.7423	0.428306	1.57169	0.9637442	0.522027	1.91561	0.00353877	15.5906	21.4687	0.00146177	0.00127577	0.000865852	0.00153233	0.000291331	0.000576494
63800	49.94594	0	49.94594	12.7109	0.0501281	5.19488e-06	21.5663	0.0850514	8.81405e-06	0.741653	1.25835	0.3919063	0.767715	1.30257	17.1386	0.0675897	7.00447e-06	0.0005393341	0.000539334	0.000539334	0.0861929	0.197916	0.0229973	0.0965621	0.327483	0.268849	2.36495	3.6668e-05	0.00956931	40.1807	0.000622992	0.162583	0.111172	1.88883	2.099831	0.242606	4.1219	21.2728	0.00032983	0.0860762	6.37053e-05	0.000391251	0.000511041	9.49672e-08	0.000276324	0.000919635
63900	89.42062	0	89.42062	1.53791e-06	1.16224e-06	2.09699e-06	1.57662e-06	1.1915e-06	2.14978e-06	0.987569	1.01243	0.0184314	0.987645	1.01251	1.55727e-06	1.17687e-06	2.12338e-06	0.0009636242	0.000963624	0.000963624	0.485445	0.105122	0.0479035	0.192497	0.10507	0.063964	0.00540027	1.14166e-05	0.00315098	0.0291134	6.15482e-05	0.0169873	0.312935	1.68706	1.248906	0.430687	2.32187	0.0172568	3.64824e-05	0.0100691	0.000484719	0.00112708	0.000574509	0.000274635	0.000284352	0.000867174
64000	65.65458	0	65.65458	0.00322095	0.211972	1.73858e-06	0.00363909	0.239489	1.96428e-06	0.939047	1.06095	0.0904812	0.940796	1.06293	0.00343002	0.22573	1.85143e-06	0.002222335	0.00222233	0.00222233	0.0064717	0.0427255	0.0545742	0.106955	0.309237	0.480036	22.833	3.28057e-05	7.19977e-06	43.8994	6.30732e-05	1.38425e-05	0.684316	1.31568	0.4845831	0.721195	1.38659	33.3662	4.79395e-05	1.05211e-05	0.000123882	0.000563097	0.00126654	0.00164559	0.00175114	0.000263949
64100	56.09336	0	56.09336	2.16611	8.1118	0.00013436	13.3179	49.8737	0.000826082	0.279787	1.72021	1.346332	0.403295	2.47957	7.74199	28.9928	0.000480221	0.0005303175	0.000530317	0.000530317	0.309339	0.303339	0.0645911	0.27697	0.0231217	0.0226399	8.64547e-05	0.000156742	0.000683433	0.000115516	0.000209431	0.000913168	0.85611	1.14389	0.2148226	0.865113	1.15592	0.000100986	0.000183087	0.000798301	0.00120406	0.000403468	0.00181096	0.00010149	4.37172e-05	0.00127305
64200	67.42202	0	67.42202	0.028057	2.68563e-05	1.01628e-06	0.0414526	3.96787e-05	1.50149e-06	0.807284	1.19272	0.2893397	0.822706	1.2155	0.0347548	3.32675e-05	1.25888e-06	0.0003290904	0.00032909	0.00032909	0.458657	0.0543725	0.0523532	0.253677	0.0153253	0.165614	0.136294	0.0536023	0.000516802	0.196164	0.0771486	0.000743823	0.819914	1.18009	0.2699391	0.833542	1.1997	0.166229	0.0653754	0.000630312	0.00129861	8.43988e-05	0.00129329	0.0025841	0.00156914	1.95182e-05
64300	38.73712	0	38.73712	1.15769e-05	0.0565946	0.157596	0.000191486	0.936092	2.60668	0.114023	1.88598	2.079943	0.245883	4.06698	0.000101531	0.496343	1.38214	0.0001380557	0.000138056	0.000138056	0.10158	0.241532	0.153266	0.151718	0.111483	0.24042	0.000559249	8.06951	10.4463	0.00109705	15.8296	20.4921	0.675298	1.3247	0.4994799	0.713984	1.40059	0.000828151	11.9495	15.4692	0.000426326	0.0017543	0.00033549	0.00140612	0.00064326	0.000590407
64400	57.48801	0	57.48801	0.86281	2.81657e-06	0.00172521	0.931784	3.04173e-06	0.00186313	0.961566	1.03843	0.05701041	0.962277	1.0392	0.897297	2.92915e-06	0.00179417	0.0001632434	0.000163243	0.000163243	0.370406	0.199847	0.172703	0.218853	0.00039779	0.0377937	0.0463106	28.8514	0.00462659	0.0662042	41.2451	0.00661403	0.823191	1.17681	0.2649215	0.836368	1.19565	0.0562574	35.0482	0.00562031	0.000325201	5.7568e-05	0.000230257	0.00150117	0.000364566	0.000591593
64500	60.36334	0	60.36334	6.79182e-06	1.43079e-05	0.312132	7.98674e-06	1.68251e-05	0.367047	0.919145	1.08086	0.1201381	0.922164	1.08441	7.38928e-06	1.55665e-05	0.339589	0.0007333002	0.0007333	0.0007333	0.0228341	0.0976541	0.267061	0.409204	0.122026	0.0812218	20.3918	0.000346599	5.98509	32.1209	0.000545957	9.4276	0.776644	1.22336	0.3368257	0.796773	1.25506	26.2564	0.000446278	7.70634	0.00103976	0.000421585	6.38144e-06	0.000137098	0.000531468	4.93502e-05
64600	72.35909	0	72.35909	3.82839e-06	2.51026	22.5337	5.05797e-06	3.31649	29.7709	0.861633	1.13837	0.2064673	0.870002	1.14942	4.44318e-06	2.91338	26.1523	7.237094e-05	7.23709e-05	7.23709e-05	0.23503	0.131553	0.0895879	0.31975	0.0765957	0.147483	1.50058e-06	1.23204e-05	1.1513e-05	6.95502e-06	5.7104e-05	5.33618e-05	0.354931	1.64507	1.136871	0.464493	2.15288	4.2278e-06	3.47122e-05	3.24374e-05	0.000342702	0.000856843	0.0002141	0.00132811	0.000770206	0.000175228
64700	52.39133	0	52.39133	0.000405736	0.0199199	0.0017898	0.0224914	1.10423	0.0992151	0.0354399	1.96456	2.97646	0.134312	7.44537	0.0114486	0.562076	0.0505025	0.0002477291	0.000247729	0.000247729	0.154212	0.289308	0.206387	0.130023	0.219244	0.000827344	2.35977	1.05225e-06	0.0975717	2.90053	1.29338e-06	0.119931	0.8972	1.1028	0.1529513	0.901979	1.10867	2.63015	1.17281e-06	0.108751	0.000147641	0.000523499	0.00165164	5.22892e-05	0.000231003	5.85555e-05
64800	27.51737	0	27.51737	0.49665	0.126731	3.29114	1.07662	0.274723	7.1344	0.631361	1.36864	0.5735405	0.679195	1.47233	0.786634	0.200727	5.21277	0.0006564522	0.000656452	0.000656452	0.158468	0.415945	0.201187	0.103167	0.0557395	0.0654935	1.52746	20.7111	0.302907	3.10177	42.0574	0.615106	0.659919	1.34008	0.5251144	0.701746	1.42502	2.31461	31.3842	0.459006	0.00104621	0.000213334	9.22198e-05	0.00205968	0.000177784	0.00026434
64900	43.86903	0	43.86903	0.559723	19.2626	0.000507678	3.92819	135.187	0.00356293	0.249436	1.75056	1.444419	0.377477	2.64917	2.24395	77.2248	0.0020353	0.0007645405	0.000764541	0.000764541	0.00747981	0.0498642	0.0430969	0.669364	0.0530283	0.177166	0.00507337	0.458999	4.98454e-06	0.0376713	3.40821	3.70117e-05	0.23738	1.76262	1.486229	0.366981	2.72494	0.0213723	1.9336	2.09981e-05	0.000217628	9.98728e-05	4.83978e-05	0.000668249	0.00178573	3.52992e-05
65000	52.93814	0	52.93814	3.05875e-06	0.0179163	3.73638	2.10411e-05	0.123246	25.7026	0.253839	1.74616	1.42958	0.381274	2.62279	1.20499e-05	0.0705812	14.7195	0.001475091	0.00147509	0.00147509	0.282544	0.0786896	0.232224	0.138698	0.226681	0.0411635	0.001064	0.104192	0.00180464	0.00117265	0.114832	0.00198893	0.951421	1.04858	0.07207961	0.952546	1.04982	0.00111833	0.109512	0.00189678	0.000725073	0.00105833	0.000974524	0.00204663	0.000619284	0.00050673
65100	48.26343	0	48.26343	1.57185	0.00232109	0.0735302	1.89666	0.00280073	0.0887247	0.906354	1.09365	0.1392476	0.910355	1.09847	1.73425	0.00256091	0.0811275	0.0006779625	0.000677963	0.000677963	0.132819	0.475289	0.187231	0.0780001	0.0678096	0.0588525	0.379307	0.000188728	0.219077	0.917714	0.000456616	0.530045	0.58489	1.41511	0.6549681	0.642898	1.55546	0.648511	0.000322672	0.374561	0.000563461	0.00154634	0.00108862	0.000807403	6.65509e-05	0.000118406
65200	42.15139	0	42.15139	0.000887797	23.7395	0.0646168	0.00105097	28.1026	0.076493	0.915838	1.08416	0.1250752	0.919099	1.08802	0.000969382	25.921	0.0705549	0.0009390945	0.000939094	0.000939094	0.292937	0.159638	0.113463	0.174104	0.206673	0.0531839	10.7846	0.107251	0.00130352	15.6913	0.156047	0.00189659	0.814673	1.18533	0.2779777	0.829035	1.20622	13.238	0.131649	0.00160005	0.000762044	0.000398754	0.000611112	0.0017799	0.000684173	0.000932837
65300	49.36276	0	49.36276	0.0103891	0.345654	7.76392	0.0177143	0.589373	13.2382	0.739346	1.26065	0.3955738	0.765818	1.30579	0.0140517	0.467514	10.5011	0.001084001	0.001084	0.001084	0.261971	0.212957	0.04888	0.191237	0.113038	0.171917	3.63129e-06	0.0113701	0.00142458	1.39022e-05	0.0435298	0.00545393	0.414212	1.58579	0.9951658	0.51108	1.95664	8.76673e-06	0.02745	0.00343926	0.00127463	0.000723428	0.00215077	0.00092633	0.00160003	0.000251136
65400	63.33212	0	63.33212	3.39661	2.8358e-05	0.101131	10.6864	8.922e-05	0.318178	0.482369	1.51763	0.8496769	0.563776	1.77375	7.04152	5.8789e-05	0.209654	0.001047505	0.0010475	0.0010475	0.445674	0.00776473	0.0722243	0.285489	0.117456	0.0713919	0.000349798	0.00126291	2.90953e-06	0.00166049	0.00599502	1.38115e-05	0.348008	1.65199	1.154585	0.458977	2.17876	0.00100514	0.00362896	8.36054e-06	0.000147758	0.000166375	0.000615027	0.000233049	0.00120238	0.000730036
65500	51.5192	0	51.5192	0.000174316	5.93503e-06	54.4548	0.000175929	5.98994e-06	54.9587	0.995395	1.00461	0.006827716	0.995405	1.00462	0.000175123	5.96248e-06	54.7067	0.000569956	0.000569956	0.000569956	0.0972982	0.0576493	0.271153	0.166226	0.0571605	0.350513	0.000662666	0.716493	79.2858	0.000830317	0.897761	99.3447	0.887707	1.11229	0.1671903	0.893358	1.11937	0.000746491	0.807127	89.3153	0.000224688	0.000708265	0.00139627	0.000876795	0.000124614	0.000981866
65600	65.22861	0	65.22861	0.000709212	1.3638e-06	0.000540719	0.000923011	1.77494e-06	0.000703724	0.869014	1.13099	0.1953226	0.876566	1.14082	0.000816111	1.56937e-06	0.000622221	0.001102941	0.00110294	0.00110294	0.224911	0.127381	0.0534109	0.209474	0.227086	0.157737	0.00531848	0.682547	32.4824	0.00608456	0.780862	37.1612	0.932818	1.06718	0.09975466	0.93493	1.0696	0.00570152	0.731705	34.8218	0.000320438	5.66305e-05	4.55812e-05	0.000270932	0.000133045	8.81331e-05
