Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
938	0	-299.7189	-303.9011	4.182266	1	0	1	1	0.003886103	0.003886103	0.001464936	0.0118922	0.004546554	0.004546554	0.003867479	0.003867479	0.755859	0.127278	0.0958059	0.0210566
939	1	-299.1937	-308.0592	8.865517	1	0	1	1	0.004188414	0.004188414	0.001486346	0.01096236	0.002030636	0.002030636	0.003009266	0.003009266	0.380624	0.272328	0.209421	0.137627
940	0	-298.428	-311.6843	13.25623	1	0	1	0	0.003208541	0.003208541	0.0007333587	0.01117459	0.00152197	0.00152197	0.002450638	0.004865367	0.323157	0.00536371	0.119678	0.551802
941	1	-293.2497	-304.5743	11.32459	0	0	1	1	0.00368807	0.00027594	0.001087058	0.01376174	0.00199786	0.00199786	0.004785473	0.004785473	0.672639	0.00572384	0.245441	0.0761962
942	0	-293.2523	-308.2022	14.94999	1	0	0	1	0.003887604	0.003887604	0.001127951	0.01103173	0.002021843	0.0005922341	0.003853596	0.003853596	0.820293	0.0192658	0.020504	0.139938
943	1	-298.7141	-301.7073	2.993197	1	0	0	1	0.003727856	0.003727856	0.002247015	0.01484844	0.00316921	0.0001496892	0.008534697	0.008534697	0.179904	0.180344	0.427598	0.212154
944	0	-293.9618	-302.9215	8.959669	0	0	1	1	0.00429211	0.0005670061	0.001627852	0.01191164	0.004122424	0.004122424	0.005085036	0.005085036	0.637667	0.235429	0.115633	0.0112712
945	1	-293.3293	-306.1546	12.82523	1	0	1	0	0.003692661	0.003692661	0.001620353	0.01062056	0.002891592	0.002891592	0.001014791	0.004480804	0.502422	0.0899413	0.192765	0.214871
946	0	-294.541	-303.3028	8.761783	1	0	0	1	0.003583834	0.003583834	0.001970818	0.01203169	0.002360564	0.00117399	0.006653348	0.006653348	0.606545	0.0324096	0.119368	0.241677
947	1	-299.7042	-307.0629	7.358662	1	0	1	1	0.003664959	0.003664959	0.001672484	0.01064094	0.001553226	0.001553226	0.00542607	0.00542607	0.374432	0.0270648	0.406463	0.19204
948	0	-301.4729	-307.8984	6.425526	1	0	1	1	0.003920061	0.003920061	0.001601614	0.00964793	0.003955496	0.003955496	0.004625642	0.004625642	0.072262	0.388954	0.49293	0.0458544
949	1	-301.4545	-304.0229	2.56837	1	0	1	1	0.00520684	0.00520684	0.001746992	0.0111186	0.002074509	0.002074509	0.006881957	0.006881957	0.379135	0.0846373	0.167537	0.368691
950	0	-292.0438	-309.8493	17.8055	0	0	1	0	0.004876094	0.00368662	0.0009371542	0.01098782	0.003142118	0.003142118	9.396096e-05	0.002373382	0.299383	0.299171	0.316301	0.0851443
951	1	-300.4186	-306.7903	6.371701	1	0	1	1	0.003651364	0.003651364	0.001399006	0.0119869	0.002723274	0.002723274	0.004035947	0.004035947	0.0870285	0.713562	0.0728766	0.126533
952	0	-303.7156	-314.8189	11.10338	1	0	1	1	0.004537095	0.004537095	0.002005768	0.009745041	0.002488181	0.002488181	0.0009989991	0.0009989991	0.33969	0.104099	0.0884574	0.467754
953	1	-291.9272	-309.1335	17.20625	1	0	0	0	0.004446634	0.004446634	0.001325075	0.01011015	0.001299235	0.0001770417	0.004249254	0.004999056	0.624485	0.128167	0.0569327	0.190415
954	0	-301.3567	-309.6828	8.326122	1	0	1	1	0.003627155	0.003627155	0.0006100804	0.01152457	0.002992089	0.002992089	0.003381552	0.003381552	0.604248	0.24162	0.0804723	0.0736599
955	1	-301.8619	-311.2575	9.395603	1	0	1	1	0.004175182	0.004175182	0.002267406	0.01052427	0.0007863385	0.0007863385	0.00347331	0.00347331	0.491473	0.0417678	0.219268	0.247491
956	0	-301.9016	-303.1212	1.219643	1	0	1	1	0.00348189	0.00348189	0.001137637	0.01655343	0.003118194	0.003118194	0.00388402	0.00388402	0.547769	0.176398	0.227551	0.0482825
957	1	-291.2709	-304.3679	13.09692	0	0	1	0	0.00398631	0.003488937	0.001258775	0.01231701	0.004260207	0.004260207	6.893864e-05	0.004718744	0.272458	0.196359	0.0417748	0.489408
958	0	-298.1242	-303.9363	5.812144	1	0	0	1	0.004293532	0.004293532	0.001828937	0.01371262	0.003324021	0.003076241	0.004045764	0.004045764	0.132823	0.425443	0.19399	0.247744
959	1	-295.2685	-309.6671	14.39856	0	0	1	1	0.003858419	0.001814621	0.0009831075	0.01050127	0.002108992	0.002108992	0.003717193	0.003717193	0.267905	0.0868122	0.397182	0.2481
960	0	-290.3948	-305.4465	15.05174	1	0	0	0	0.004428347	0.004428347	0.002050516	0.01268796	0.003450092	0.0004539183	0.000630387	0.004736324	0.0966571	0.10035	0.607263	0.19573
961	1	-294.4975	-305.899	11.40146	1	0	0	1	0.003985963	0.003985963	0.001419458	0.01062519	0.003969269	0.0007188628	0.004812068	0.004812068	0.272477	0.522146	0.136813	0.0685646
962	0	-301.7706	-304.1922	2.421573	1	0	1	0	0.003877906	0.003877906	0.001295123	0.01120681	0.004313213	0.004313213	0.00422597	0.008243711	0.0860848	0.570837	0.100602	0.242477
963	1	-291.502	-311.3112	19.80926	0	0	0	1	0.004446604	6.566375e-05	0.001813322	0.009625428	0.005188277	0.001417362	0.00183751	0.00183751	0.424632	0.403095	0.0429905	0.129282
964	0	-289.3536	-311.3759	22.02228	0	0	0	1	0.004342839	0.0007141157	0.001549414	0.009841298	0.002482746	0.001326735	0.002256197	0.002256197	0.459624	0.353036	0.148373	0.0389669
965	1	-293.6445	-307.3279	13.68346	1	0	0	0	0.006261429	0.006261429	0.001211342	0.01471961	0.001924139	0.0008561467	0.0002653241	0.004362444	0.162023	0.0487459	0.718211	0.0710204
966	0	-295.4931	-308.7047	13.21157	1	0	0	1	0.003163562	0.003163562	0.001963175	0.009907944	0.004085504	0.0004866692	0.004385558	0.004385558	0.304206	0.0269217	0.636734	0.0321389
967	1	-299.248	-306.9484	7.700374	1	0	1	1	0.003137334	0.003137334	0.001696343	0.01095621	0.001821196	0.001821196	0.005056179	0.005056179	0.774043	0.090855	0.0661899	0.0689118
968	0	-300.682	-304.1274	3.445452	1	0	1	1	0.004165779	0.004165779	0.0008572563	0.01306602	0.002817638	0.002817638	0.00537678	0.00537678	0.397918	0.000917907	0.0866013	0.514562
969	1	-290.555	-311.3424	20.78744	1	0	0	0	0.003328266	0.003328266	0.001012722	0.01019131	0.001809403	0.001813567	0.001620136	0.003787424	0.266211	0.143253	0.266074	0.324461
970	0	-293.7009	-302.5453	8.844407	0	0	1	1	0.004629035	0.0001897537	0.001397722	0.01402312	0.00350425	0.00350425	0.003960148	0.003960148	0.670048	0.0537319	0.207089	0.0691307
971	1	-291.6261	-304.9188	13.29276	1	0	0	0	0.004713043	0.004713043	0.002204845	0.01342091	0.004852185	0.0004027411	0.0001475651	0.00419119	0.135836	0.450912	0.11943	0.293822
972	0	-293.4105	-308.3152	14.90469	1	0	0	1	0.004092664	0.004092664	0.001962968	0.009021511	0.002464362	0.0004028197	0.004609124	0.004609124	0.511819	0.0304512	0.364679	0.0930509
973	1	-288.8688	-304.3892	15.5204	1	0	0	0	0.004334913	0.004334913	0.001163566	0.01438055	0.002061829	0.0004175454	0.0004538329	0.005226998	0.52136	0.0307926	0.111877	0.33597
974	0	-287.9057	-310.4451	22.53937	0	0	0	0	0.003898621	0.008571044	0.002147916	0.008672577	0.001345044	0.0001547701	1.476236e-05	0.003278207	0.51548	0.0973598	0.141672	0.245488
975	1	-291.7724	-304.1006	12.32823	0	0	0	1	0.003782971	0.001184784	0.001468577	0.01505364	0.001256121	0.002544887	0.005461246	0.005461246	0.369343	0.404923	0.182238	0.043496
976	0	-299.5419	-305.5387	5.996772	1	0	1	1	0.003390316	0.003390316	0.00174395	0.01060773	0.002920758	0.002920758	0.00545238	0.00545238	0.362131	0.0846726	0.52222	0.0309759
977	1	-287.9496	-307.3638	19.41414	1	0	0	0	0.003816198	0.003816198	0.001256671	0.0112964	0.001978849	0.001740677	0.0001298979	0.004511288	0.283406	0.0479933	0.247543	0.421057
978	0	-301.1468	-304.2133	3.066552	1	0	1	1	0.005565749	0.005565749	0.001719114	0.01141928	0.002461575	0.002461575	0.005439782	0.005439782	0.586106	0.053835	0.22791	0.132149
979	1	-299.3051	-310.0782	10.7731	0	0	1	1	0.002961777	0.004694153	0.002075142	0.008476055	0.003970684	0.003970684	0.003887036	0.003887036	0.617702	0.146878	0.168856	0.0665636
980	0	-300.2709	-305.0351	4.76411	1	0	1	1	0.003415827	0.003415827	0.002130519	0.01201977	0.002554457	0.002554457	0.005042193	0.005042193	0.357919	0.00501692	0.161374	0.47569
981	1	-293.5559	-309.3585	15.80262	1	0	1	0	0.004477333	0.004477333	0.001346616	0.01013532	0.002645312	0.002645312	0.0007619247	0.002423806	0.500031	0.27992	0.0455826	0.174466
982	0	-286.8573	-314.3778	27.5205	0	0	0	0	0.005343852	0.0003630303	0.001035542	0.01103222	0.002761341	0.001132843	0.0005333324	0.001647362	0.0816359	0.287761	0.118127	0.512476
983	1	-300.02	-307.0105	6.990429	1	0	1	1	0.004790369	0.004790369	0.001022384	0.01028927	0.002632549	0.002632549	0.004536064	0.004536064	0.476385	0.140566	0.0568744	0.326175
984	0	-290.4017	-301.5417	11.14	1	0	0	0	0.004114708	0.004114708	0.00151158	0.01403781	0.002527482	0.002315881	3.548503e-05	0.007219149	0.405365	0.196436	0.112384	0.285815
985	1	-304.3594	-311.4222	7.062772	1	0	0	1	0.004135959	0.004135959	0.002323175	0.005446563	0.003648904	0.001436649	0.01222697	0.01222697	0.254992	0.0340938	0.0279104	0.683004
986	0	-291.9745	-305.4912	13.51679	0	0	1	1	0.004145615	0.0001637919	0.001313652	0.01090564	0.00224458	0.00224458	0.004959738	0.004959738	0.885588	0.00503602	0.0654015	0.0439749
987	1	-293.5051	-307.4032	13.89816	0	0	1	0	0.004045399	0.001345178	0.001070815	0.01234575	0.003398108	0.003398108	0.004917952	0.002294745	0.410418	0.0693294	0.0520971	0.468156
988	0	-303.4475	-302.9027	-0.5447427	1	0	1	1	0.003413381	0.003413381	0.001568208	0.0145002	0.005671738	0.005671738	0.00452118	0.00452118	0.497603	0.0872572	0.0167513	0.398389
989	1	-291.8416	-307.8488	16.00718	0	0	0	1	0.003372772	6.347189e-05	0.001177203	0.009348942	0.00590702	0.003014962	0.004741146	0.004741146	0.391639	0.0226969	0.0222808	0.563384
990	0	-289.3552	-306.1169	16.7617	0	0	1	0	0.003374217	0.0002622751	0.00096513	0.01259435	0.003381981	0.003381981	0.002098704	0.004307607	0.389433	0.265861	0.198293	0.146412
991	1	-294.4785	-306.2163	11.7378	1	0	1	0	0.003694282	0.003694282	0.0009523872	0.01451607	0.003414623	0.003414623	0.0001012702	0.002566331	0.606556	0.17957	0.0373344	0.17654
992	0	-294.0926	-308.7461	14.65349	1	0	1	0	0.003696618	0.003696618	0.0009407025	0.009797025	0.003116803	0.003116803	0.001129889	0.004085902	0.497448	0.152315	0.197711	0.152525
993	1	-298.2296	-304.4024	6.172825	1	0	1	1	0.003913333	0.003913333	0.001682665	0.01065511	0.002889612	0.002889612	0.004824787	0.004824787	0.830471	0.0187421	0.0850649	0.065722
994	0	-295.1534	-309.1067	13.95331	0	0	1	1	0.003738857	0.002119463	0.001179099	0.01046157	0.002175263	0.002175263	0.00368777	0.00368777	0.261556	0.123461	0.409903	0.205079
995	1	-299.5051	-307.9938	8.488681	1	0	1	1	0.003595991	0.003595991	0.001303514	0.01266986	0.002131327	0.002131327	0.002296597	0.002296597	0.718909	0.125571	0.122453	0.0330674
996	0	-290.2346	-304.1251	13.89054	0	0	0	1	0.003657094	0.0003984449	0.001040521	0.0146315	0.002879031	0.002665861	0.00415198	0.00415198	0.427124	0.0382566	0.154143	0.380477
997	1	-296.4246	-311.8488	15.4242	0	0	1	1	0.003689573	8.42604e-05	0.001813432	0.01257264	0.002699364	0.002699364	0.001252654	0.001252654	0.307926	0.0743806	0.0618813	0.555812
998	0	-294.5508	-306.9739	12.42315	1	0	0	1	0.003843287	0.003843287	0.001625295	0.01325891	0.001700151	0.0002277545	0.004007087	0.004007087	0.331863	0.298238	0.110058	0.259841
999	1	-293.6145	-307.0696	13.45509	1	0	0	1	0.003525595	0.003525595	0.001803504	0.009913458	0.00338603	0.001171035	0.003985832	0.003985832	0.684705	0.00764188	0.19108	0.116574
1000	0	-290.3129	-307.3012	16.98832	0	0	1	0	0.003962592	6.723076e-05	0.001611111	0.01036686	0.001898611	0.001898611	0.003797429	0.005087825	0.69726	0.041734	0.0388325	0.222173
1001	1	-300.6098	-310.041	9.43123	1	0	1	1	0.00294607	0.00294607	0.001386662	0.01095458	0.001788481	0.001788481	0.004120432	0.004120432	0.253806	0.00485774	0.551111	0.190225
1002	0	-297.4136	-309.6479	12.23433	0	0	1	1	0.003176355	0.002208221	0.0007546119	0.01362515	0.00258624	0.00258624	0.002472385	0.002472385	0.640676	0.0273005	0.0624902	0.269533
1003	1	-300.068	-311.1493	11.08125	1	0	1	1	0.003578712	0.003578712	0.001160702	0.009524886	0.002300521	0.002300521	0.00322907	0.00322907	0.201146	0.248211	0.277899	0.272744
1004	0	-287.6192	-310.2423	22.62304	0	0	1	0	0.00410878	0.0002984404	0.001046242	0.009016043	0.002560568	0.002560568	0.0002273269	0.004745369	0.314273	0.280579	0.0181713	0.386977
1005	1	-293.7853	-305.7629	11.97762	0	0	1	0	0.002938292	0.0002167538	0.0013316	0.01241689	0.003106406	0.003106406	0.006577565	0.004462701	0.638711	0.213647	0.10983	0.0378127
1006	0	-302.8162	-309.9374	7.121194	1	0	1	1	0.003832836	0.003832836	0.002162648	0.01111686	0.0004974682	0.0004974682	0.005549685	0.005549685	0.684226	0.0132787	0.0748055	0.22769
1007	1	-295.9647	-312.4471	16.48241	0	0	1	1	0.003783833	0.002196678	0.001751909	0.008516633	0.001695867	0.001695867	0.003267639	0.003267639	0.571592	0.0233914	0.228145	0.176871
1008	0	-301.018	-309.8847	8.866662	1	0	1	1	0.004337625	0.004337625	0.001091134	0.01113434	0.001724524	0.001724524	0.00338842	0.00338842	0.114939	0.72126	0.0465097	0.117291
1009	1	-302.0373	-308.9976	6.960325	1	0	1	1	0.004433995	0.004433995	0.001684378	0.007314921	0.002451847	0.002451847	0.007411081	0.007411081	0.518805	0.0118337	0.444791	0.0245704
1010	0	-291.1787	-306.9832	15.80454	1	0	0	0	0.003839086	0.003839086	0.001660601	0.01108239	0.006122601	0.000754295	0.001003734	0.003335031	0.257571	0.534846	0.123084	0.084499
1011	1	-295.5349	-305.3711	9.836133	0	0	1	1	0.003167673	0.0007270769	0.001337413	0.01494068	0.001837655	0.001837655	0.004850663	0.004850663	0.392904	0.15776	0.336095	0.113241
1012	0	-291.4264	-307.6815	16.25511	0	0	0	1	0.003431518	0.0006818807	0.0008760454	0.0107065	0.006348018	0.00109818	0.004272668	0.004272668	0.850897	0.0647539	0.0725016	0.0118474
1013	1	-292.2119	-312.4715	20.2596	0	0	0	1	0.002758921	0.0009301138	0.001923135	0.009563439	0.005084998	0.001242588	0.002508234	0.002508234	0.64426	0.114788	0.163081	0.0778707
1014	0	-302.121	-311.1801	9.059104	1	0	1	1	0.005154253	0.005154253	0.001567583	0.009733736	0.003434928	0.003434928	0.00162199	0.00162199	0.577255	0.181944	0.162516	0.0782849
1015	1	-289.7891	-306.3583	16.56923	0	0	1	0	0.003382032	0.002826307	0.001051897	0.01145787	0.004028443	0.004028443	0.0001188798	0.004282408	0.514906	0.344825	0.058732	0.0815367
1016	0	-302.7514	-315.0571	12.30567	1	0	1	1	0.002635633	0.002635633	0.001012932	0.01011606	0.002180926	0.002180926	0.002807722	0.002807722	0.148022	0.450048	0.401872	5.77679e-05
1017	1	-296.1845	-311.1754	14.99083	1	0	1	0	0.003542279	0.003542279	0.0007321339	0.01172818	0.00182379	0.00182379	0.00155872	0.003095134	0.427496	0.0944274	0.388693	0.0893833
1018	0	-303.223	-315.6612	12.43819	0	0	1	1	0.003321122	0.004030035	0.003115311	0.008751167	0.003307747	0.003307747	0.002124318	0.002124318	0.28524	0.193361	0.265275	0.256124
1019	1	-300.6628	-309.4172	8.754349	1	0	1	1	0.003184782	0.003184782	0.001171691	0.01042842	0.004304615	0.004304615	0.002681986	0.002681986	0.525832	0.0812052	0.32047	0.072493
1020	0	-290.7343	-303.4339	12.69958	1	0	0	0	0.004256218	0.004256218	0.001101056	0.01443252	0.004623513	0.001791348	0.0002521201	0.003979839	0.336343	0.0976074	0.186756	0.379293
1021	1	-300.9442	-305.7025	4.758279	1	0	1	1	0.004314721	0.004314721	0.001676563	0.009157956	0.003849906	0.003849906	0.006168573	0.006168573	0.305107	0.375684	0.152122	0.167087
1022	0	-300.0094	-309.0129	9.003433	1	0	1	0	0.004072987	0.004072987	0.001241009	0.008943087	0.002529732	0.002529732	0.003918443	0.006863612	0.077646	0.119038	0.253502	0.549814
1023	1	-295.7569	-305.7057	9.948784	0	0	1	1	0.003687354	0.0002952113	0.001284613	0.009802459	0.002890324	0.002890324	0.008805464	0.008805464	0.253843	0.322083	0.143381	0.280692
1024	0	-286.1176	-307.3307	21.21311	0	0	0	0	0.004098462	0.0003164523	0.0009653548	0.01140318	0.001774092	0.001042491	0.002705568	0.006904514	0.519909	0.0230162	0.0593505	0.397724
1025	1	-294.6642	-307.8119	13.14769	0	0	1	1	0.004689672	0.000148003	0.001845981	0.01142799	0.001550425	0.001550425	0.004384634	0.004384634	0.395623	0.214894	0.169771	0.219712
1026	0	-295.0149	-307.5564	12.5415	1	0	1	0	0.004163202	0.004163202	0.001213833	0.0111738	0.0009474991	0.0009474991	0.0001242418	0.006939332	0.653748	0.0395313	0.174416	0.132305
1027	1	-299.3268	-302.4504	3.123648	1	0	1	1	0.003337203	0.003337203	0.001592144	0.01254516	0.003259966	0.003259966	0.005822498	0.005822498	0.747558	0.150114	0.0964785	0.00584943
1028	0	-297.3298	-301.9277	4.597868	1	0	0	1	0.005008648	0.005008648	0.001626965	0.01291698	0.005095695	0.0009680195	0.005696805	0.005696805	0.24497	0.149158	0.517957	0.0879151
1029	1	-299.7586	-309.2407	9.482056	1	0	1	1	0.004277469	0.004277469	0.001334924	0.01145204	0.001246218	0.001246218	0.00284238	0.00284238	0.66309	0.180674	0.0650529	0.0911835
1030	0	-288.6913	-306.9824	18.2911	1	0	0	0	0.004545784	0.004545784	0.001213947	0.01364167	0.001921436	0.0009524369	0.0003543026	0.003054866	0.389793	0.164976	0.195748	0.249484
1031	1	-310.7235	-301.2819	-9.441653	1	0	1	1	0.003335915	0.003335915	0.00331843	0.01234701	0.00499992	0.00499992	0.01323483	0.01323483	0.755909	0.0261846	0.206834	0.0110723
1032	0	-299.4318	-304.2828	4.851009	1	0	1	1	0.003668693	0.003668693	0.001311651	0.01186016	0.002842175	0.002842175	0.005406234	0.005406234	0.29822	0.289469	0.266929	0.145383
1033	1	-287.3468	-305.1126	17.76583	1	0	0	0	0.004691152	0.004691152	0.001538239	0.0121193	0.001962641	0.0008963467	1.283144e-05	0.004910352	0.50825	0.0702216	0.0524355	0.369092
1034	0	-295.0568	-309.0245	13.96764	0	0	1	1	0.004776188	0.001151327	0.00109868	0.01136946	0.003084366	0.003084366	0.001869814	0.001869814	0.772118	0.125783	0.00396504	0.0981335
1035	1	-282.8419	-306.1656	23.32369	0	0	0	0	0.00355918	0.000612314	0.001885316	0.013024	0.001907419	0.001258575	0.0002461288	0.004923424	0.930389	0.0186481	0.0421012	0.00886166
1036	0	-291.0068	-305.2465	14.23975	0	0	0	1	0.003714129	0.001250074	0.001875408	0.01047489	0.002775179	0.002153987	0.00688398	0.00688398	0.308968	0.307877	0.109724	0.273431
1037	1	-296.0593	-311.7781	15.7188	0	0	1	1	0.004451129	0.0003625324	0.0006173536	0.01191815	0.002514029	0.002514029	0.001998348	0.001998348	0.502313	0.146352	0.144989	0.206346
1038	0	-295.5874	-309.0653	13.47792	1	0	1	0	0.00337726	0.00337726	0.001055157	0.01047875	0.003078044	0.003078044	0.002761298	0.003015539	0.547563	0.0624873	0.228253	0.161697
1039	1	-295.6737	-308.4905	12.81686	1	0	0	1	0.003002664	0.003002664	0.001314666	0.01090725	0.001827724	0.0006465443	0.006629024	0.006629024	0.45884	0.0846345	0.219996	0.23653
1040	0	-300.4495	-307.5855	7.136041	1	0	1	1	0.003977447	0.003977447	0.001260659	0.008873221	0.003616992	0.003616992	0.005418563	0.005418563	0.285087	0.221932	0.168083	0.324898
1041	1	-302.4165	-304.505	2.088466	1	0	1	1	0.005433974	0.005433974	0.001628837	0.01456677	0.001932578	0.001932578	0.00387461	0.00387461	0.377708	0.00087771	0.409705	0.21171
1042	0	-292.0112	-312.9101	20.89892	0	0	0	1	0.002846132	0.0006178304	0.00230851	0.009531581	0.002223268	0.001463057	0.004477701	0.004477701	0.282675	0.0598113	0.300525	0.356988
1043	1	-298.0743	-312.014	13.93974	1	0	0	1	0.003722228	0.003722228	0.00146871	0.01174324	0.004052303	0.001010456	0.001376622	0.001376622	0.122472	0.38619	0.236544	0.254795
1044	0	-290.7612	-312.0699	21.30874	1	0	0	0	0.003377099	0.003377099	0.00112056	0.008748697	0.002448257	0.0002690209	0.002151908	0.005004235	0.408168	0.130867	0.167162	0.293803
1045	1	-297.1167	-311.1825	14.06577	1	0	1	0	0.004657924	0.004657924	0.001773881	0.007642083	0.005063064	0.005063064	0.0004269448	0.003702545	0.450549	0.000113823	0.530899	0.0184382
1046	0	-296.1363	-315.1752	19.03888	1	0	1	0	0.00369943	0.00369943	0.001081981	0.009150717	0.0009338364	0.0009338364	0.001006415	0.003167463	0.346841	0.257342	0.138623	0.257194
1047	1	-300.8752	-304.0113	3.136055	1	0	1	1	0.00408764	0.00408764	0.001722855	0.01239265	0.003114016	0.003114016	0.00522927	0.00522927	0.10331	0.357569	0.291291	0.24783
1048	0	-291.5139	-307.4919	15.97795	1	0	0	0	0.00484005	0.00484005	0.002121623	0.01058762	0.005293215	0.001646628	0.0005989674	0.002562264	0.537345	0.0032215	0.45283	0.00660349
1049	1	-296.6191	-311.347	14.72787	1	0	1	0	0.002968545	0.002968545	0.001273138	0.008430907	0.002512566	0.002512566	0.002035283	0.005483291	0.412322	0.328698	0.248032	0.0109475
1050	0	-294.344	-307.5617	13.21768	0	0	1	1	0.003039364	0.001245846	0.001135308	0.01270147	0.00219064	0.00219064	0.003674596	0.003674596	0.736553	0.0323485	0.131205	0.0998935
1051	1	-298.504	-311.7471	13.24311	1	0	0	1	0.004549283	0.004549283	0.002102634	0.01266664	0.0008852133	0.001284444	0.002477391	0.002477391	0.0890164	0.333598	0.0776768	0.499709
1052	0	-295.1662	-307.6445	12.47828	1	0	0	1	0.003204991	0.003204991	0.001478782	0.01177877	0.003072988	0.001793728	0.003286381	0.003286381	0.295752	0.247247	0.0628217	0.394179
1053	1	-294.9748	-304.3015	9.326681	1	0	0	1	0.004005103	0.004005103	0.00248406	0.01201212	0.003385732	0.0007328293	0.004674303	0.004674303	0.646169	0.0349076	0.0546815	0.264242
1054	0	-298.0664	-306.6544	8.588067	0	0	1	1	0.004245727	0.0006959404	0.001511233	0.01031825	0.003467989	0.003467989	0.007682752	0.007682752	0.020394	0.0781946	0.549895	0.351516
1055	1	-302.6222	-308.8874	6.265128	1	0	1	1	0.003088629	0.003088629	0.001426187	0.01417834	0.00349624	0.00349624	0.001697664	0.001697664	0.518577	0.0314593	0.0427704	0.407193
1056	0	-288.3004	-310.1357	21.83531	0	0	1	0	0.003355318	0.000227331	0.00195061	0.00981452	0.002754107	0.002754107	0.0005694143	0.004000954	0.452527	0.209796	0.324867	0.01281
1057	1	-290.9491	-310.2023	19.25322	0	0	0	0	0.004446932	0.0002484441	0.0008573866	0.01038995	0.008348774	0.001270391	0.002269052	0.003044878	0.162329	0.395557	0.0922264	0.349887
1058	0	-293.7801	-310.1594	16.37934	1	0	0	1	0.003390435	0.003390435	0.001542706	0.008959702	0.00231394	0.001279481	0.003813899	0.003813899	0.628397	0.192159	0.0809041	0.0985402
1059	1	-297.4236	-306.2367	8.813086	1	0	0	1	0.005720237	0.005720237	0.001048432	0.01317008	0.003939869	0.0003565682	0.003495455	0.003495455	0.689909	0.149261	0.103228	0.0576022
1060	0	-302.357	-315.692	13.33503	1	0	1	1	0.002908467	0.002908467	0.001917661	0.009140076	0.001630169	0.001630169	0.002282049	0.002282049	0.306065	0.465794	0.0576808	0.170461
1061	1	-288.9425	-306.6819	17.73946	1	0	0	0	0.004926495	0.004926495	0.001087584	0.01056236	0.002775218	0.0006330106	0.001167985	0.005000615	0.640863	0.115826	0.171338	0.0719725
1062	0	-294.8862	-308.3604	13.4741	1	0	1	0	0.003326526	0.003326526	0.001684476	0.01228599	0.001423304	0.001423304	0.001072231	0.003976761	0.397963	0.0959934	0.204109	0.301935
1063	1	-295.8792	-305.9433	10.06408	1	0	1	0	0.002890752	0.002890752	0.001432398	0.01153969	0.003206441	0.003206441	0.0002057629	0.007392396	0.289635	0.444596	0.0472649	0.218504
1064	0	-292.7042	-307.9857	15.28152	0	0	1	0	0.004487914	0.0005715628	0.002534117	0.0143628	0.002043635	0.002043635	0.0006557017	0.003586518	0.273917	0.10639	0.0939011	0.525792
1065	1	-298.5986	-307.9449	9.346331	1	0	0	1	0.004500404	0.004500404	0.001943261	0.008011049	0.004251779	0.0003779871	0.008192965	0.008192965	0.0652231	0.198877	0.52182	0.21408
1066	0	-301.0254	-307.3354	6.310015	1	0	0	1	0.00428802	0.00428802	0.00201144	0.0100856	0.00976988	4.825106e-05	0.003654785	0.003654785	0.323721	0.0039924	0.238163	0.434124
1067	1	-298.2042	-304.1666	5.962435	0	0	1	1	0.005058531	0.001113889	0.002240143	0.01130798	0.001924013	0.001924013	0.00850883	0.00850883	0.604878	0.0092112	0.321272	0.0646386
1068	0	-300.4814	-311.2385	10.75714	1	0	1	1	0.003038396	0.003038396	0.002164329	0.009752086	0.002144804	0.002144804	0.002969731	0.002969731	0.764345	0.117526	0.091478	0.026651
1069	1	-289.2053	-305.4987	16.29347	1	0	0	0	0.003512673	0.003512673	0.001817313	0.01068743	0.00539932	0.0002644866	7.237257e-05	0.005628608	0.552898	0.0371042	0.355815	0.0541822
1070	0	-303.492	-301.6659	-1.826144	1	0	1	1	0.003563534	0.003563534	0.001144558	0.01258306	0.004130849	0.004130849	0.009341753	0.009341753	0.197339	0.185126	0.289523	0.328012
1071	1	-302.1024	-301.6676	-0.4348432	1	0	1	1	0.004575119	0.004575119	0.001907714	0.01198921	0.003573867	0.003573867	0.007535388	0.007535388	0.212307	0.287862	0.157576	0.342254
1072	0	-299.4469	-306.6595	7.212557	1	0	1	1	0.004348022	0.004348022	0.001187709	0.008953581	0.002561804	0.002561804	0.006030737	0.006030737	0.917059	0.0396669	0.0127556	0.0305182
1073	1	-295.5687	-306.941	11.37226	1	0	0	1	0.003586526	0.003586526	0.001489627	0.01111174	0.0023291	0.002666267	0.00437237	0.00437237	0.191741	0.250448	0.238592	0.31922
1074	0	-289.7439	-309.564	19.82014	0	0	0	1	0.004044242	0.0006237216	0.002072896	0.01115179	0.001267632	0.000916601	0.004308039	0.004308039	0.68939	0.227765	0.0228884	0.0599565
1075	1	-296.0724	-305.7959	9.723571	1	0	0	1	0.004275341	0.004275341	0.002136807	0.009411834	0.005121264	0.001279769	0.004731819	0.004731819	0.400548	0.125853	0.147317	0.326283
1076	0	-300.3364	-302.4468	2.110427	1	0	1	1	0.004294097	0.004294097	0.00134863	0.01311897	0.003920789	0.003920789	0.004735614	0.004735614	0.363732	0.4578	0.00225246	0.176216
