Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
49600	-298.2296	-304.4024	6.172825	1	0	1	1	0.003913333	0.003913333	0.001682665	0.01065511	0.002889612	0.002889612	0.004824787	0.004824787	0.830471	0.0187421	0.0850649	0.065722
49700	-299.5051	-307.9938	8.488681	1	0	1	1	0.003595991	0.003595991	0.001303514	0.01266986	0.002131327	0.002131327	0.002296597	0.002296597	0.718909	0.125571	0.122453	0.0330674
49800	-296.4246	-311.8488	15.4242	0	0	1	1	0.003689573	8.42604e-05	0.001813432	0.01257264	0.002699364	0.002699364	0.001252654	0.001252654	0.307926	0.0743806	0.0618813	0.555812
49900	-293.6145	-307.0696	13.45509	1	0	0	1	0.003525595	0.003525595	0.001803504	0.009913458	0.00338603	0.001171035	0.003985832	0.003985832	0.684705	0.00764188	0.19108	0.116574
50000	-300.6098	-310.041	9.43123	1	0	1	1	0.00294607	0.00294607	0.001386662	0.01095458	0.001788481	0.001788481	0.004120432	0.004120432	0.253806	0.00485774	0.551111	0.190225
50100	-300.068	-311.1493	11.08125	1	0	1	1	0.003578712	0.003578712	0.001160702	0.009524886	0.002300521	0.002300521	0.00322907	0.00322907	0.201146	0.248211	0.277899	0.272744
50200	-293.7853	-305.7629	11.97762	0	0	1	0	0.002938292	0.0002167538	0.0013316	0.01241689	0.003106406	0.003106406	0.006577565	0.004462701	0.638711	0.213647	0.10983	0.0378127
50300	-295.9647	-312.4471	16.48241	0	0	1	1	0.003783833	0.002196678	0.001751909	0.008516633	0.001695867	0.001695867	0.003267639	0.003267639	0.571592	0.0233914	0.228145	0.176871
50400	-302.0373	-308.9976	6.960325	1	0	1	1	0.004433995	0.004433995	0.001684378	0.007314921	0.002451847	0.002451847	0.007411081	0.007411081	0.518805	0.0118337	0.444791	0.0245704
50500	-295.5349	-305.3711	9.836133	0	0	1	1	0.003167673	0.0007270769	0.001337413	0.01494068	0.001837655	0.001837655	0.004850663	0.004850663	0.392904	0.15776	0.336095	0.113241
50600	-292.2119	-312.4715	20.2596	0	0	0	1	0.002758921	0.0009301138	0.001923135	0.009563439	0.005084998	0.001242588	0.002508234	0.002508234	0.64426	0.114788	0.163081	0.0778707
50700	-289.7891	-306.3583	16.56923	0	0	1	0	0.003382032	0.002826307	0.001051897	0.01145787	0.004028443	0.004028443	0.0001188798	0.004282408	0.514906	0.344825	0.058732	0.0815367
50800	-296.1845	-311.1754	14.99083	1	0	1	0	0.003542279	0.003542279	0.0007321339	0.01172818	0.00182379	0.00182379	0.00155872	0.003095134	0.427496	0.0944274	0.388693	0.0893833
50900	-300.6628	-309.4172	8.754349	1	0	1	1	0.003184782	0.003184782	0.001171691	0.01042842	0.004304615	0.004304615	0.002681986	0.002681986	0.525832	0.0812052	0.32047	0.072493
51000	-300.9442	-305.7025	4.758279	1	0	1	1	0.004314721	0.004314721	0.001676563	0.009157956	0.003849906	0.003849906	0.006168573	0.006168573	0.305107	0.375684	0.152122	0.167087
51100	-295.7569	-305.7057	9.948784	0	0	1	1	0.003687354	0.0002952113	0.001284613	0.009802459	0.002890324	0.002890324	0.008805464	0.008805464	0.253843	0.322083	0.143381	0.280692
51200	-294.6642	-307.8119	13.14769	0	0	1	1	0.004689672	0.000148003	0.001845981	0.01142799	0.001550425	0.001550425	0.004384634	0.004384634	0.395623	0.214894	0.169771	0.219712
51300	-299.3268	-302.4504	3.123648	1	0	1	1	0.003337203	0.003337203	0.001592144	0.01254516	0.003259966	0.003259966	0.005822498	0.005822498	0.747558	0.150114	0.0964785	0.00584943
51400	-299.7586	-309.2407	9.482056	1	0	1	1	0.004277469	0.004277469	0.001334924	0.01145204	0.001246218	0.001246218	0.00284238	0.00284238	0.66309	0.180674	0.0650529	0.0911835
51500	-310.7235	-301.2819	-9.441653	1	0	1	1	0.003335915	0.003335915	0.00331843	0.01234701	0.00499992	0.00499992	0.01323483	0.01323483	0.755909	0.0261846	0.206834	0.0110723
51600	-287.3468	-305.1126	17.76583	1	0	0	0	0.004691152	0.004691152	0.001538239	0.0121193	0.001962641	0.0008963467	1.283144e-05	0.004910352	0.50825	0.0702216	0.0524355	0.369092
51700	-282.8419	-306.1656	23.32369	0	0	0	0	0.00355918	0.000612314	0.001885316	0.013024	0.001907419	0.001258575	0.0002461288	0.004923424	0.930389	0.0186481	0.0421012	0.00886166
51800	-296.0593	-311.7781	15.7188	0	0	1	1	0.004451129	0.0003625324	0.0006173536	0.01191815	0.002514029	0.002514029	0.001998348	0.001998348	0.502313	0.146352	0.144989	0.206346
51900	-295.6737	-308.4905	12.81686	1	0	0	1	0.003002664	0.003002664	0.001314666	0.01090725	0.001827724	0.0006465443	0.006629024	0.006629024	0.45884	0.0846345	0.219996	0.23653
52000	-302.4165	-304.505	2.088466	1	0	1	1	0.005433974	0.005433974	0.001628837	0.01456677	0.001932578	0.001932578	0.00387461	0.00387461	0.377708	0.00087771	0.409705	0.21171
52100	-298.0743	-312.014	13.93974	1	0	0	1	0.003722228	0.003722228	0.00146871	0.01174324	0.004052303	0.001010456	0.001376622	0.001376622	0.122472	0.38619	0.236544	0.254795
52200	-297.1167	-311.1825	14.06577	1	0	1	0	0.004657924	0.004657924	0.001773881	0.007642083	0.005063064	0.005063064	0.0004269448	0.003702545	0.450549	0.000113823	0.530899	0.0184382
52300	-300.8752	-304.0113	3.136055	1	0	1	1	0.00408764	0.00408764	0.001722855	0.01239265	0.003114016	0.003114016	0.00522927	0.00522927	0.10331	0.357569	0.291291	0.24783
52400	-296.6191	-311.347	14.72787	1	0	1	0	0.002968545	0.002968545	0.001273138	0.008430907	0.002512566	0.002512566	0.002035283	0.005483291	0.412322	0.328698	0.248032	0.0109475
52500	-298.504	-311.7471	13.24311	1	0	0	1	0.004549283	0.004549283	0.002102634	0.01266664	0.0008852133	0.001284444	0.002477391	0.002477391	0.0890164	0.333598	0.0776768	0.499709
52600	-294.9748	-304.3015	9.326681	1	0	0	1	0.004005103	0.004005103	0.00248406	0.01201212	0.003385732	0.0007328293	0.004674303	0.004674303	0.646169	0.0349076	0.0546815	0.264242
52700	-302.6222	-308.8874	6.265128	1	0	1	1	0.003088629	0.003088629	0.001426187	0.01417834	0.00349624	0.00349624	0.001697664	0.001697664	0.518577	0.0314593	0.0427704	0.407193
52800	-290.9491	-310.2023	19.25322	0	0	0	0	0.004446932	0.0002484441	0.0008573866	0.01038995	0.008348774	0.001270391	0.002269052	0.003044878	0.162329	0.395557	0.0922264	0.349887
52900	-297.4236	-306.2367	8.813086	1	0	0	1	0.005720237	0.005720237	0.001048432	0.01317008	0.003939869	0.0003565682	0.003495455	0.003495455	0.689909	0.149261	0.103228	0.0576022
53000	-288.9425	-306.6819	17.73946	1	0	0	0	0.004926495	0.004926495	0.001087584	0.01056236	0.002775218	0.0006330106	0.001167985	0.005000615	0.640863	0.115826	0.171338	0.0719725
53100	-295.8792	-305.9433	10.06408	1	0	1	0	0.002890752	0.002890752	0.001432398	0.01153969	0.003206441	0.003206441	0.0002057629	0.007392396	0.289635	0.444596	0.0472649	0.218504
53200	-298.5986	-307.9449	9.346331	1	0	0	1	0.004500404	0.004500404	0.001943261	0.008011049	0.004251779	0.0003779871	0.008192965	0.008192965	0.0652231	0.198877	0.52182	0.21408
53300	-298.2042	-304.1666	5.962435	0	0	1	1	0.005058531	0.001113889	0.002240143	0.01130798	0.001924013	0.001924013	0.00850883	0.00850883	0.604878	0.0092112	0.321272	0.0646386
53400	-289.2053	-305.4987	16.29347	1	0	0	0	0.003512673	0.003512673	0.001817313	0.01068743	0.00539932	0.0002644866	7.237257e-05	0.005628608	0.552898	0.0371042	0.355815	0.0541822
53500	-302.1024	-301.6676	-0.4348432	1	0	1	1	0.004575119	0.004575119	0.001907714	0.01198921	0.003573867	0.003573867	0.007535388	0.007535388	0.212307	0.287862	0.157576	0.342254
53600	-295.5687	-306.941	11.37226	1	0	0	1	0.003586526	0.003586526	0.001489627	0.01111174	0.0023291	0.002666267	0.00437237	0.00437237	0.191741	0.250448	0.238592	0.31922
53700	-296.0724	-305.7959	9.723571	1	0	0	1	0.004275341	0.004275341	0.002136807	0.009411834	0.005121264	0.001279769	0.004731819	0.004731819	0.400548	0.125853	0.147317	0.326283
53800	-294.0922	-308.8029	14.71065	1	0	1	0	0.003185113	0.003185113	0.001374734	0.01243506	0.001500124	0.001500124	0.0005626981	0.003660632	0.498751	0.327779	0.0775328	0.0959368
53900	-288.3212	-310.9722	22.65096	1	0	0	0	0.002886104	0.002886104	0.001376893	0.01049604	0.001743183	0.001110046	0.0004551237	0.00391165	0.747718	0.00358783	0.0543781	0.194316
54000	-290.7863	-307.1479	16.36158	1	0	0	0	0.003213522	0.003213522	0.001634057	0.0115992	0.001376693	0.0006174609	0.000626089	0.008257301	0.524887	0.100411	0.0276531	0.347049
54100	-301.4489	-302.3651	0.9162207	1	0	1	1	0.00384288	0.00384288	0.001307484	0.01384695	0.002748314	0.002748314	0.006687419	0.006687419	0.130617	0.302066	0.195042	0.372276
54200	-302.9632	-302.1699	-0.7932863	1	0	1	1	0.004445011	0.004445011	0.002120983	0.01341425	0.002838597	0.002838597	0.007067099	0.007067099	0.0921127	0.603299	0.0822648	0.222324
54300	-299.9893	-312.8386	12.84929	1	0	0	0	0.0008240728	0.0008240728	0.00156579	0.007696408	0.01365199	0.001214483	4.236136e-05	0.005314278	0.0281566	0.0382569	0.321629	0.611958
54400	-299.0503	-305.2382	6.18794	1	0	1	1	0.003557174	0.003557174	0.001548515	0.01010797	0.002241632	0.002241632	0.006497374	0.006497374	0.730806	0.026624	0.0346166	0.207954
54500	-292.4147	-304.4897	12.07503	0	0	1	0	0.004431811	0.00281867	0.001356002	0.01199907	0.002713512	0.002713512	0.001635792	0.006012553	0.173704	0.438723	0.297412	0.0901599
54600	-290.6345	-303.6891	13.05463	0	0	1	0	0.004118577	0.003093775	0.001538506	0.01182962	0.003266663	0.003266663	0.0002323517	0.006055366	0.352044	0.29168	0.0939002	0.262376
54700	-289.3127	-306.2398	16.92702	1	0	0	0	0.004049405	0.004049405	0.002040579	0.01189623	0.001167923	0.0008427545	0.0005950619	0.006251802	0.613668	0.0294988	0.262891	0.0939421
54800	-297.1827	-306.8459	9.663207	0	0	1	1	0.002781788	0.001301474	0.001303215	0.01124148	0.004309425	0.004309425	0.006070751	0.006070751	0.207122	0.213557	0.235012	0.344309
54900	-293.7572	-307.8258	14.06868	1	0	1	0	0.003530922	0.003530922	0.000988435	0.0111218	0.002396995	0.002396995	0.0004645823	0.004761233	0.284944	0.090339	0.516301	0.108416
55000	-294.8762	-304.3781	9.501825	0	0	1	1	0.004339002	0.0002298441	0.001362601	0.00964927	0.003897285	0.003897285	0.007667289	0.007667289	0.576127	0.0651444	0.0713997	0.287329
55100	-303.8518	-317.9682	14.11638	0	0	1	1	0.003081961	0.003882526	0.002512097	0.005041039	0.002757412	0.002757412	0.005948392	0.005948392	0.535815	0.0282165	0.400647	0.0353216
55200	-300.3546	-305.9159	5.561284	1	0	1	1	0.003991783	0.003991783	0.001153155	0.01068813	0.002567369	0.002567369	0.006084817	0.006084817	0.177481	0.697805	0.0595728	0.0651415
55300	-295.9936	-308.1957	12.20219	1	0	0	1	0.004988224	0.004988224	0.001198267	0.01293774	0.001559573	0.0003610148	0.003805458	0.003805458	0.21088	0.419982	0.153099	0.216039
55400	-299.8236	-307.264	7.440401	1	0	1	1	0.003447104	0.003447104	0.00170287	0.0119378	0.00188624	0.00188624	0.003914192	0.003914192	0.275888	0.581281	0.0476998	0.0951306
55500	-295.4624	-311.6362	16.1738	0	0	1	1	0.003221155	0.0002171739	0.001826294	0.008864584	0.001867238	0.001867238	0.0054784	0.0054784	0.288015	0.188303	0.143243	0.380439
55600	-287.0965	-306.0108	18.91432	0	0	0	0	0.003875587	0.0009416127	0.0007393917	0.01270226	0.002550748	0.001651219	0.002333888	0.00636913	0.403678	0.247889	0.204284	0.14415
55700	-300.5792	-305.6386	5.059414	1	0	1	1	0.004803099	0.004803099	0.001688845	0.01069923	0.002043241	0.002043241	0.005677368	0.005677368	0.228241	0.38177	0.101663	0.288326
55800	-291.3682	-312.2315	20.86323	0	0	0	1	0.003790313	0.002133507	0.001544862	0.01015772	0.001668839	0.001890242	0.002312926	0.002312926	0.270031	0.469305	0.0150265	0.245638
55900	-290.6591	-311.9847	21.32569	0	0	0	1	0.003433758	0.001224	0.0008737891	0.01048596	0.00306344	0.0005587495	0.00346567	0.00346567	0.462375	0.0717471	0.0803697	0.385508
56000	-301.0775	-308.1774	7.099895	1	0	1	1	0.004394757	0.004394757	0.000846763	0.01022959	0.003495826	0.003495826	0.004210668	0.004210668	0.251697	0.163629	0.1901	0.394574
56100	-289.0308	-305.4379	16.40713	0	0	1	0	0.003129725	0.0003205368	0.001128478	0.01235885	0.004887339	0.004887339	0.000389886	0.005070802	0.617935	0.309951	0.00952772	0.0625859
56200	-301.7394	-307.8967	6.157282	1	0	1	1	0.004311666	0.004311666	0.002510768	0.008518906	0.003761275	0.003761275	0.004876105	0.004876105	0.691478	0.138609	0.116653	0.0532608
56300	-293.5341	-309.9473	16.41315	1	0	0	1	0.004275439	0.004275439	0.001523675	0.009650439	0.001806714	0.0005885107	0.003426644	0.003426644	0.411501	0.13075	0.080214	0.377535
56400	-293.9491	-312.2489	18.29982	1	0	1	0	0.003996803	0.003996803	0.001398637	0.007904935	0.002964929	0.002964929	0.0009106259	0.002492034	0.914168	0.0252979	0.00545541	0.0550788
56500	-294.0052	-310.01	16.00482	0	0	1	1	0.004558981	0.0004429133	0.001410996	0.009221827	0.001583459	0.001583459	0.004400287	0.004400287	0.755282	0.0518078	0.0942265	0.098684
56600	-301.2853	-305.5013	4.21594	1	0	1	1	0.003983318	0.003983318	0.001404111	0.008678419	0.004487038	0.004487038	0.007075762	0.007075762	0.720723	0.0190666	0.00266035	0.25755
56700	-297.349	-307.6026	10.25362	1	0	0	1	0.004212958	0.004212958	0.002085314	0.007506464	0.006031678	0.0007941961	0.005875741	0.005875741	0.588618	0.183209	0.224834	0.00333898
56800	-287.879	-305.3083	17.42939	0	0	0	0	0.003886057	0.001159171	0.001620115	0.01259082	0.004707516	0.00223039	0.002527812	0.003703984	0.165193	0.372049	0.139873	0.322886
56900	-288.7488	-314.4341	25.68531	1	0	0	0	0.003785111	0.003785111	0.001469135	0.009180286	0.002535573	0.000141113	0.0002846157	0.002004342	0.186688	0.662674	0.050266	0.100372
57000	-289.9633	-306.4841	16.52077	1	0	0	0	0.003995747	0.003995747	0.001495441	0.01123721	0.003485705	0.001732579	0.001605432	0.003636916	0.208959	0.194791	0.272527	0.323724
57100	-301.7821	-304.4944	2.712293	1	0	1	1	0.005154779	0.005154779	0.001389362	0.01429126	0.002946731	0.002946731	0.003124455	0.003124455	0.362493	0.0222108	0.496743	0.118554
57200	-289.4264	-311.4285	22.00205	0	0	1	0	0.003803145	0.0003475848	0.001410233	0.008719129	0.003051082	0.003051082	0.0002658128	0.004933557	0.0701716	0.119044	0.579701	0.231083
57300	-299.8457	-309.893	10.04729	1	0	1	1	0.003365449	0.003365449	0.001760163	0.008601577	0.003719695	0.003719695	0.003225759	0.003225759	0.828098	0.0280832	0.141381	0.00243777
57400	-293.506	-305.9195	12.4135	0	0	1	1	0.003186802	0.0001007377	0.001237041	0.01348785	0.002278833	0.002278833	0.004379423	0.004379423	0.451549	0.12635	0.238947	0.183154
57500	-288.2043	-310.6136	22.40932	1	0	0	0	0.003714133	0.003714133	0.001551073	0.01007301	0.002373528	0.001213885	0.0005945625	0.002664208	0.292822	0.438207	0.0269413	0.242029
57600	-298.245	-303.4498	5.204742	0	0	1	1	0.004607692	0.0001773134	0.001046158	0.01366718	0.00178633	0.00178633	0.009512669	0.009512669	0.121361	0.305837	0.433861	0.138941
57700	-296.1223	-312.7271	16.60485	1	0	0	1	0.003222979	0.003222979	0.001479626	0.01076713	0.0008120349	0.001214844	0.003611884	0.003611884	0.285233	0.3168	0.22432	0.173647
57800	-296.1061	-313.3808	17.27469	1	0	0	1	0.003159644	0.003159644	0.001382855	0.007790976	0.004254824	0.0005079698	0.003442942	0.003442942	0.415775	0.138888	0.130248	0.31509
57900	-301.7345	-298.7739	-2.96052	1	0	1	1	0.004175392	0.004175392	0.001193802	0.0150748	0.003708764	0.003708764	0.007575088	0.007575088	0.671273	0.0248324	0.301702	0.0021924
58000	-295.5532	-304.0174	8.464225	0	0	1	1	0.003190937	0.00190642	0.001173435	0.01273966	0.003467445	0.003467445	0.005549241	0.005549241	0.461355	0.384259	0.126124	0.0282619
58100	-295.0132	-301.7642	6.751038	0	0	1	1	0.003527859	0.001342911	0.00172592	0.01273935	0.0032288	0.0032288	0.006918318	0.006918318	0.607038	0.248442	0.135435	0.00908591
58200	-294.6076	-312.8909	18.2833	0	0	1	1	0.003647696	0.0004315393	0.001276826	0.008577597	0.003186069	0.003186069	0.002562277	0.002562277	0.279223	0.27317	0.179077	0.268531
58300	-297.6531	-302.6546	5.001568	0	0	1	1	0.003722053	0.0005002337	0.002020744	0.01605944	0.004183325	0.004183325	0.004484216	0.004484216	0.354669	0.0440973	0.14619	0.455043
58400	-301.3884	-314.4152	13.02679	1	0	1	1	0.003293364	0.003293364	0.0009767255	0.009125593	0.001511562	0.001511562	0.003233145	0.003233145	0.323545	0.15187	0.4352	0.0893848
58500	-287.8335	-309.0961	21.26267	0	0	0	0	0.004384371	0.003782701	0.002027698	0.009264431	0.001648197	0.001048707	0.0008113269	0.006200568	0.305659	0.0434532	0.528719	0.122168
58600	-298.6759	-315.5849	16.90901	1	0	1	0	0.003399698	0.003399698	0.001495489	0.006168984	0.002532353	0.002532353	0.001054178	0.006199294	0.25262	0.66229	0.068805	0.0162848
58700	-300.2271	-312.0637	11.83657	1	0	1	1	0.003971158	0.003971158	0.0009090344	0.009324776	0.00262733	0.00262733	0.002319653	0.002319653	0.608864	0.0672756	0.133303	0.190558
58800	-295.4551	-307.5915	12.13646	1	0	0	1	0.004178761	0.004178761	0.001797503	0.01080306	0.005297027	0.0002743382	0.002555454	0.002555454	0.574538	0.0389	0.196955	0.189607
58900	-300.7567	-303.1395	2.382802	1	0	1	1	0.003887238	0.003887238	0.001228464	0.01569427	0.002473405	0.002473405	0.003903232	0.003903232	0.514744	0.0493557	0.297157	0.138744
59000	-300.8446	-308.06	7.215425	1	0	1	1	0.0035723	0.0035723	0.001421571	0.0108882	0.004506985	0.004506985	0.002690355	0.002690355	0.335991	0.0536921	0.443132	0.167185
59100	-293.4595	-303.5255	10.066	1	0	1	0	0.004643538	0.004643538	0.001721462	0.01306603	0.002593447	0.002593447	0.0002704073	0.004370924	0.650623	0.0432852	0.129284	0.176808
59200	-293.943	-305.6867	11.74374	1	0	1	0	0.004124833	0.004124833	0.0009911022	0.01168144	0.004031501	0.004031501	3.907519e-05	0.004371962	0.293976	0.192944	0.420239	0.0928404
59300	-295.97	-310.6262	14.65624	1	0	1	0	0.004506895	0.004506895	0.002409479	0.00887054	0.001725372	0.001725372	0.0008697317	0.00438259	0.444277	0.0898034	0.421156	0.0447641
59400	-292.4684	-306.1556	13.68721	1	0	1	0	0.004193983	0.004193983	0.001471916	0.01028883	0.002736492	0.002736492	0.0004451841	0.004451766	0.603937	0.343689	0.0226745	0.029699
59500	-293.6125	-304.0534	10.44088	1	0	0	1	0.003569864	0.003569864	0.001597621	0.01164408	0.003023984	0.0006524944	0.005859156	0.005859156	0.732498	0.0681927	0.164034	0.0352748
59600	-300.6607	-308.3727	7.712091	1	0	1	1	0.004310669	0.004310669	0.001716203	0.008170621	0.004107633	0.004107633	0.004352177	0.004352177	0.574862	0.260538	0.156508	0.00809177
59700	-292.6855	-311.7273	19.04181	0	0	1	0	0.00380125	0.0005778794	0.001798141	0.008480472	0.005616403	0.005616403	0.0003770985	0.00439518	0.126312	0.413574	0.186322	0.273793
59800	-289.694	-305.9757	16.28164	1	0	0	0	0.002995801	0.002995801	0.00107819	0.01199407	0.003331328	0.001884165	0.0005713213	0.005537392	0.582747	0.115343	0.0257513	0.276159
59900	-296.0179	-311.6308	15.61294	1	0	1	0	0.004466816	0.004466816	0.001856223	0.007142331	0.002407852	0.002407852	0.0005316408	0.005546652	0.441331	0.177519	0.304935	0.0762147
60000	-300.5865	-306.9732	6.386664	1	0	1	1	0.004676881	0.004676881	0.001903003	0.01050815	0.003337866	0.003337866	0.003357867	0.003357867	0.292092	0.0913711	0.551271	0.0652661
60100	-285.8143	-309.6088	23.79443	0	0	0	0	0.003592266	0.00126909	0.001248133	0.00831172	0.004145318	0.002744186	0.0009247102	0.004780858	0.530046	0.0539281	0.221367	0.194659
60200	-290.9014	-315.7721	24.87074	1	0	0	0	0.004742693	0.004742693	0.001197525	0.008182686	0.001054597	0.000350199	0.001695806	0.002868963	0.481115	0.245883	0.00374253	0.269259
60300	-288.5159	-305.5657	17.04984	1	0	0	0	0.003880412	0.003880412	0.00223885	0.01364995	0.002524267	0.0003191113	7.839771e-05	0.004048383	0.618941	0.0614314	0.270001	0.0496264
60400	-291.1882	-304.0024	12.81422	0	0	1	0	0.004334334	0.0007708528	0.00160198	0.01163159	0.002636496	0.002636496	0.002382337	0.006981593	0.358199	0.350105	0.0598222	0.231874
60500	-298.361	-303.1381	4.777089	0	0	1	1	0.003897747	0.001710397	0.001840859	0.01526246	0.002195721	0.002195721	0.006253616	0.006253616	0.0800164	0.317601	0.181681	0.420702
60600	-290.0606	-309.1229	19.06234	1	0	0	0	0.004565873	0.004565873	0.001796228	0.009299234	0.005344544	0.0001348328	0.001174972	0.002713284	0.415072	0.107553	0.328253	0.149122
60700	-294.1916	-307.6282	13.4366	1	0	1	0	0.003052039	0.003052039	0.001221791	0.01063345	0.003725849	0.003725849	0.0006129983	0.004555033	0.433552	0.153979	0.411887	0.00058202
60800	-295.8104	-313.7727	17.96234	0	0	1	1	0.00389041	0.0002710759	0.0009210334	0.00967926	0.00380704	0.00380704	0.001385967	0.001385967	0.462815	0.365366	0.0775244	0.0942939
60900	-300.9389	-304.9375	3.998578	1	0	1	1	0.003612327	0.003612327	0.0009394244	0.0111184	0.004575838	0.004575838	0.005567393	0.005567393	0.546183	0.131286	0.0416932	0.280837
61000	-299.6602	-309.3258	9.665577	1	0	1	1	0.004134382	0.004134382	0.001182091	0.008875977	0.002206452	0.002206452	0.004598152	0.004598152	0.404754	0.006829	0.189142	0.399275
61100	-294.5557	-310.8844	16.32871	1	0	1	0	0.003702374	0.003702374	0.001136495	0.01132831	0.0009856756	0.0009856756	0.0005052156	0.003685116	0.457003	0.301497	0.01907	0.22243
61200	-284.9641	-312.5667	27.60261	0	0	0	0	0.004301967	0.001188213	0.001530377	0.01033323	0.001558783	0.001933688	0.0005762746	0.002357213	0.196812	0.294994	0.0810445	0.42715
61300	-297.3162	-308.0654	10.74922	0	0	1	1	0.004218773	0.002095181	0.001406869	0.009443178	0.001654641	0.001654641	0.007266498	0.007266498	0.271972	0.292922	0.393067	0.0420387
61400	-295.5319	-307.6711	12.13923	0	0	1	1	0.004020413	0.002135939	0.001329135	0.01005238	0.004305866	0.004305866	0.003060054	0.003060054	0.573706	0.193013	0.0991732	0.134108
61500	-302.0323	-310.5356	8.50338	1	0	1	1	0.004695733	0.004695733	0.002150804	0.009992849	0.001086477	0.001086477	0.004058932	0.004058932	0.195205	0.272745	0.485606	0.0464446
61600	-301.5941	-311.382	9.787892	1	0	1	1	0.002974565	0.002974565	0.001566271	0.008725815	0.00398339	0.00398339	0.00364306	0.00364306	0.230176	0.294053	0.214717	0.261054
61700	-291.2531	-310.5183	19.26519	0	0	1	0	0.003492269	0.0014495	0.0015971	0.01082186	0.003120475	0.003120475	0.0006260422	0.003749325	0.0235185	0.166103	0.0534807	0.756898
61800	-304.1755	-311.7069	7.531407	1	0	1	1	0.003004534	0.003004534	0.00083297	0.01485925	0.002664265	0.002664265	0.001449846	0.001449846	0.592109	0.169369	0.223189	0.0153333
61900	-300.9118	-310.2915	9.379673	1	0	1	1	0.0044159	0.0044159	0.002194407	0.009446622	0.002252969	0.002252969	0.002930145	0.002930145	0.298343	0.088463	0.163258	0.449936
62000	-295.7196	-303.7696	8.050004	1	0	0	1	0.003427245	0.003427245	0.001302646	0.01108262	0.004827107	0.002181067	0.005558495	0.005558495	0.62162	0.103398	0.152965	0.122017
62100	-297.7527	-310.2487	12.49599	0	0	1	1	0.003720835	0.00114473	0.002114656	0.008816428	0.00293254	0.00293254	0.00587139	0.00587139	0.0623214	0.197372	0.489626	0.250681
62200	-287.6128	-307.0471	19.43433	0	0	1	0	0.004777633	0.0003822807	0.001159721	0.01038519	0.002427387	0.002427387	0.0005160686	0.005064537	0.551991	0.271991	0.038524	0.137494
62300	-300.8765	-303.0915	2.215014	1	0	1	1	0.00394962	0.00394962	0.002146722	0.01382273	0.001741345	0.001741345	0.005668793	0.005668793	0.498762	0.113925	0.281133	0.106179
62400	-294.1468	-303.5901	9.443281	1	0	0	1	0.004012647	0.004012647	0.001434241	0.0128328	0.002445419	0.001438486	0.005031459	0.005031459	0.429951	0.0892891	0.477232	0.00352808
62500	-296.3529	-313.4218	17.06886	0	0	0	1	0.005017109	0.0004237724	0.0005669425	0.01251057	0.0005213895	0.003432202	0.004251226	0.004251226	0.287718	0.00756602	0.427542	0.277174
62600	-302.516	-307.6596	5.143588	1	0	1	1	0.003512814	0.003512814	0.001477069	0.008965908	0.003775535	0.003775535	0.007108922	0.007108922	0.0898151	0.0197546	0.0174611	0.872969
62700	-295.0104	-307.3042	12.29385	0	0	1	1	0.003606357	0.001156898	0.0009403844	0.01214261	0.002844308	0.002844308	0.004081827	0.004081827	0.179067	0.113371	0.187998	0.519564
62800	-295.4423	-307.1664	11.72411	1	0	1	0	0.003677068	0.003677068	0.001094435	0.01127608	0.001663201	0.001663201	0.0001220613	0.007423745	0.21556	0.4041	0.0414121	0.338928
62900	-289.1369	-304.1202	14.98327	1	0	0	0	0.004624705	0.004624705	0.001655114	0.01120173	0.003336646	5.954347e-05	0.0001703934	0.007447602	0.287194	0.0927341	0.585328	0.034743
63000	-296.7731	-308.809	12.03585	1	0	1	0	0.003810188	0.003810188	0.0007951949	0.009985772	0.002481313	0.002481313	0.000477492	0.007441689	0.192527	0.132784	0.450223	0.224466
63100	-290.8725	-301.2458	10.37324	0	0	1	0	0.005118461	0.000188195	0.001372429	0.01334477	0.00357419	0.00357419	0.001377002	0.007438698	0.68681	0.266279	0.014801	0.0321104
63200	-299.8399	-299.8072	-0.0326896	1	0	1	0	0.005256723	0.005256723	0.001116651	0.01599261	0.003513711	0.003513711	0.001929318	0.007439564	0.565654	0.142308	0.0546095	0.237428
63300	-301.9268	-300.6603	-1.266504	1	0	1	1	0.00390127	0.00390127	0.001086959	0.01556678	0.002182704	0.002182704	0.007550412	0.007550412	0.544567	0.0221993	0.277252	0.155983
63400	-296.9964	-302.8236	5.827201	1	0	1	0	0.003549326	0.003549326	0.001341905	0.0121285	0.002498564	0.002498564	0.002999161	0.007750858	0.682182	0.191381	0.0752016	0.0512354
63500	-292.554	-309.2829	16.72889	0	0	1	0	0.002366471	0.0006654251	0.001109982	0.01100172	0.00353092	0.00353092	0.0005618371	0.007775788	0.405264	0.211138	0.140215	0.243383
63600	-296.9593	-304.4104	7.45115	0	0	1	1	0.005841819	0.0001348922	0.001083525	0.0112191	0.004352172	0.004352172	0.006256632	0.006256632	0.52995	0.0988065	0.157956	0.213288
