Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
1000	-309.433	-314.2671	4.834145	1	0	1	1	0.002984652	0.002984652	0.001332799	0.00690328	0.006599147	0.006599147	0.008038273	0.008038273	0.168279	0.305312	0.420655	0.105754
1100	-299.7777	-320.8484	21.0707	1	0	1	0	0.001329428	0.001329428	2.174734e-05	0.005723682	0.005960307	0.005960307	0.001778978	0.002939308	0.083071	0.116698	0.562716	0.237515
1200	-299.8045	-316.5263	16.72182	0	0	1	1	0.002537652	0.001091562	0.0004191462	0.004915859	0.007378693	0.007378693	0.005240902	0.005240902	0.0426549	0.624639	0.313667	0.0190387
1300	-303.6277	-311.7243	8.09657	1	0	1	1	0.002955046	0.002955046	8.149343e-06	0.00588477	0.006481647	0.006481647	0.007655095	0.007655095	0.240617	0.00685521	0.435172	0.317355
1400	-299.3219	-312.9992	13.67722	0	0	1	1	0.002407531	6.933875e-05	0.0006753514	0.006483997	0.007442748	0.007442748	0.007186436	0.007186436	0.213829	0.0108708	0.623847	0.151454
1500	-307.9937	-318.208	10.21432	1	0	1	1	0.004339951	0.004339951	0.0001102994	0.004797968	0.004909609	0.004909609	0.006961634	0.006961634	0.278852	0.361893	0.330789	0.0284665
1600	-303.048	-314.9897	11.94173	0	0	1	1	0.001748856	0.0004693739	0.0009969401	0.005989618	0.006753706	0.006753706	0.009835474	0.009835474	0.440734	0.173092	0.0390148	0.347159
1700	-306.0796	-319.7385	13.65888	1	0	1	1	0.0007879109	0.0007879109	0.000348877	0.005913787	0.006275975	0.006275975	0.004759048	0.004759048	0.654949	0.156941	0.112793	0.0753172
1800	-309.421	-316.9048	7.483798	1	0	1	1	0.001446803	0.001446803	0.001797753	0.00542794	0.005784927	0.005784927	0.009066995	0.009066995	0.102295	0.0655915	0.447992	0.384122
1900	-306.8518	-316.2611	9.409336	1	0	1	1	0.001645125	0.001645125	0.001177385	0.004532883	0.006350716	0.006350716	0.008122354	0.008122354	0.367093	0.0581321	0.386701	0.188074
2000	-296.9249	-320.1373	23.21237	0	0	1	0	0.001202369	0.003113013	0.0002562881	0.005988768	0.005670566	0.005670566	0.001012986	0.004819106	0.0512223	0.359259	0.359762	0.229757
2100	-305.3972	-317.6463	12.24911	1	0	1	1	0.001063498	0.001063498	0.0001607686	0.00568385	0.004534536	0.004534536	0.007884623	0.007884623	0.00634697	0.0576862	0.929941	0.00602615
2200	-305.7125	-317.1407	11.42824	1	0	1	1	0.001700118	0.001700118	0.0006174947	0.005996926	0.005545553	0.005545553	0.006190183	0.006190183	0.355989	0.193223	0.295233	0.155554
2300	-307.4343	-316.3524	8.918188	1	0	1	1	0.004057583	0.004057583	2.133012e-05	0.00340517	0.006159026	0.006159026	0.008617942	0.008617942	0.331746	0.271901	0.370881	0.0254717
2400	-309.1015	-320.8681	11.76663	1	0	1	1	0.003355956	0.003355956	0.0007067149	0.006392395	0.006558509	0.006558509	0.002738655	0.002738655	0.41157	0.0498221	0.248011	0.290598
2500	-306.7305	-311.9676	5.237067	1	0	1	1	0.003463712	0.003463712	0.0001721563	0.007434657	0.006192235	0.006192235	0.00824051	0.00824051	0.370017	0.275753	0.330747	0.0234834
2600	-298.6775	-319.3566	20.67911	0	0	1	1	0.001314726	0.00036956	0.0004832402	0.005449928	0.006436924	0.006436924	0.004043978	0.004043978	0.199816	0.264762	0.314251	0.22117
2700	-305.7481	-310.7394	4.99125	1	0	1	1	0.001872526	0.001872526	0.0001214255	0.006519587	0.008330176	0.008330176	0.008876065	0.008876065	0.0420903	0.477147	0.398033	0.0827295
2800	-305.1768	-316.4373	11.26042	1	0	1	1	0.002491335	0.002491335	3.588732e-05	0.004582147	0.008012773	0.008012773	0.00507594	0.00507594	0.498599	0.0626019	0.284925	0.153874
2900	-301.1076	-311.9206	10.81293	0	0	1	1	0.001075808	0.001505146	0.0001002031	0.004013225	0.008210026	0.008210026	0.01188377	0.01188377	0.473647	0.0280395	0.460351	0.0379618
3000	-306.6468	-318.8432	12.19641	1	0	1	1	0.002234833	0.002234833	0.0007246131	0.004996832	0.00530486	0.00530486	0.006112555	0.006112555	0.599158	0.0160185	0.255391	0.129432
3100	-303.9934	-313.9877	9.994345	1	0	1	1	0.001269581	0.001269581	0.0002336152	0.005921412	0.006303845	0.006303845	0.007584753	0.007584753	0.235095	0.0850118	0.274461	0.405433
3200	-303.9286	-313.1089	9.180302	1	0	1	1	0.00143625	0.00143625	0.000192427	0.005305565	0.007128769	0.007128769	0.007967178	0.007967178	0.0879007	0.58253	0.260296	0.069273
3300	-305.6399	-314.8629	9.222956	1	0	1	1	0.000523608	0.000523608	0.0001963926	0.004275812	0.006369227	0.006369227	0.01062758	0.01062758	0.104794	0.421722	0.367483	0.106001
3400	-303.7547	-314.9456	11.19088	1	0	1	1	0.001953747	0.001953747	0.0001884667	0.005916959	0.007046797	0.007046797	0.005153364	0.005153364	0.329655	0.22166	0.399124	0.04956
3500	-307.3767	-312.1004	4.723726	1	0	1	1	0.001997625	0.001997625	0.0001356607	0.00407367	0.006868333	0.006868333	0.01288012	0.01288012	0.222534	0.0965429	0.0945594	0.586364
3600	-300.0829	-316.2799	16.19698	0	0	1	1	0.0005697455	0.000283205	0.00067408	0.006779969	0.006533523	0.006533523	0.007205558	0.007205558	0.0930817	0.115656	0.503966	0.287296
3700	-305.8443	-321.9646	16.1203	1	0	1	1	0.002139822	0.002139822	0.0001442233	0.004297824	0.006646325	0.006646325	0.002689463	0.002689463	0.171906	0.0544246	0.576733	0.196936
3800	-305.0085	-318.4019	13.39342	1	0	1	1	0.0009808609	0.0009808609	0.0004171892	0.004567666	0.006539874	0.006539874	0.005813817	0.005813817	0.186678	0.438974	0.22686	0.147487
3900	-298.3794	-314.5963	16.21692	0	0	1	1	0.001222098	0.0003715035	0.0002792224	0.006565202	0.007413967	0.007413967	0.00617652	0.00617652	0.413654	0.139042	0.345162	0.102141
4000	-304.5116	-316.1804	11.6688	1	0	1	1	0.001915773	0.001915773	0.0003708407	0.006455082	0.006229468	0.006229468	0.004867232	0.004867232	0.10978	0.118155	0.468027	0.304037
4100	-303.9523	-312.3954	8.443089	1	0	1	1	0.003231225	0.003231225	9.662708e-05	0.005293869	0.006766338	0.006766338	0.007291446	0.007291446	0.228785	0.112524	0.526939	0.131752
4200	-297.1581	-318.3437	21.18555	0	0	1	0	0.004966385	0.0003244065	0.0001677412	0.00675888	0.006880201	0.006880201	0.0002321794	0.004518467	0.166392	0.0876362	0.548248	0.197723
4300	-304.1841	-313.1699	8.985721	1	0	1	1	0.002715987	0.002715987	4.297163e-05	0.004121208	0.006222648	0.006222648	0.009098757	0.009098757	0.17061	0.233854	0.496102	0.099434
4400	-305.6296	-318.6743	13.04472	1	0	1	0	0.002392441	0.002392441	0.0004942485	0.005372718	0.005303081	0.005303081	0.000185336	0.01107466	0.218825	0.700409	0.0394092	0.0413575
4500	-295.854	-314.7973	18.94321	0	0	1	0	0.0006444034	0.0003080845	0.0001496844	0.005293558	0.006845096	0.006845096	0.001521241	0.01106118	0.537126	0.0987345	0.346144	0.0179957
4600	-302.3158	-315.3858	13.07001	1	0	1	0	0.001884831	0.001884831	0.0001154926	0.003743624	0.005984315	0.005984315	0.00199676	0.01107519	0.0150486	0.110916	0.792093	0.0819428
4700	-303.1781	-311.1868	8.008613	1	0	1	1	0.002115487	0.002115487	1.239393e-06	0.005996449	0.006822986	0.006822986	0.008126017	0.008126017	0.33495	0.134652	0.382418	0.147981
4800	-299.1768	-317.6701	18.49327	0	0	1	1	0.000941998	0.0003990105	0.0003338552	0.004769266	0.008166297	0.008166297	0.005413145	0.005413145	0.452862	0.169984	0.373857	0.00329662
4900	-297.372	-315.8224	18.45041	0	0	1	1	0.001515669	0.0001334033	0.0004288903	0.005108378	0.006903226	0.006903226	0.005971759	0.005971759	0.238157	0.161558	0.413715	0.18657
5000	-307.855	-315.817	7.962024	1	0	1	1	0.002013619	0.002013619	0.0006347176	0.005669996	0.005073211	0.005073211	0.009711668	0.009711668	0.490377	0.347852	0.15466	0.0071107
5100	-299.6436	-319.6431	19.99955	0	0	1	1	0.001311435	0.001140075	0.000333085	0.005330312	0.006046757	0.006046757	0.004535226	0.004535226	0.39199	0.123752	0.129024	0.355234
5200	-304.4451	-316.5121	12.06698	1	0	1	1	0.001848938	0.001848938	0.0002748375	0.004771058	0.006123442	0.006123442	0.00646942	0.00646942	0.413422	0.233076	0.177344	0.176159
5300	-307.6181	-323.6771	16.05901	1	0	1	1	0.0009008794	0.0009008794	0.0008438287	0.005485552	0.00558874	0.00558874	0.00315264	0.00315264	0.272614	0.0122567	0.488633	0.226496
5400	-299.3079	-315.672	16.36406	0	0	1	1	0.001221421	0.0001133006	0.001123338	0.005718596	0.006623336	0.006623336	0.007098926	0.007098926	0.0641792	0.0509352	0.749688	0.135197
5500	-296.7513	-316.8866	20.13528	0	0	1	0	0.000713418	0.0001270284	0.0001734232	0.005157314	0.006281327	0.006281327	0.005570599	0.006750198	0.272478	0.273153	0.345196	0.109172
5600	-305.3739	-312.6865	7.312611	1	0	1	1	0.001958641	0.001958641	0.0006305447	0.006670627	0.006851712	0.006851712	0.00756367	0.00756367	0.333177	0.0682206	0.581948	0.016655
5700	-307.5871	-320.6093	13.02222	1	0	1	1	0.002296134	0.002296134	0.0002763305	0.006112809	0.005334166	0.005334166	0.004626906	0.004626906	0.0489491	0.703304	0.0351554	0.212592
5800	-305.8073	-318.9428	13.13552	1	0	1	1	0.00131497	0.00131497	0.0002367338	0.003051626	0.007133468	0.007133468	0.006809759	0.006809759	0.04813	0.0917087	0.597264	0.262897
5900	-298.7874	-311.2643	12.4769	0	0	1	1	0.001732481	0.0002033749	0.0002143407	0.005572861	0.00622622	0.00622622	0.01137333	0.01137333	0.155309	0.395334	0.253539	0.195818
6000	-297.7633	-314.1235	16.36019	0	0	1	1	0.0008321703	0.0006127784	0.0001105371	0.004755334	0.005614085	0.005614085	0.009977418	0.009977418	0.220696	0.00346753	0.730188	0.0456485
6100	-304.5991	-318.2035	13.60431	1	0	1	1	0.002529226	0.002529226	3.415095e-05	0.005627393	0.005527429	0.005527429	0.004415461	0.004415461	0.0948923	0.38037	0.264625	0.260113
6200	-305.3886	-316.4255	11.03689	1	0	1	1	0.001820978	0.001820978	4.823662e-05	0.007154222	0.006158983	0.006158983	0.005212546	0.005212546	0.228598	0.523454	0.111954	0.135994
6300	-306.3435	-318.1395	11.79605	1	0	1	1	0.0008920792	0.0008920792	0.0003874138	0.006929439	0.006964928	0.006964928	0.004552462	0.004552462	0.224558	0.207368	0.257385	0.310689
6400	-296.5747	-314.126	17.55127	0	0	0	1	0.00128039	0.0002694176	0.000332817	0.004856114	0.006820447	0.005023408	0.008466627	0.008466627	0.215061	0.134903	0.394347	0.255688
6500	-300.3787	-314.1511	13.77246	0	0	1	1	0.002862284	0.0004546478	0.0003681694	0.004747854	0.007519726	0.007519726	0.008228837	0.008228837	0.0673337	0.500068	0.132074	0.300525
6600	-306.214	-316.2108	9.996779	1	0	1	1	0.002928442	0.002928442	0.0003046686	0.005306395	0.005382158	0.005382158	0.007389398	0.007389398	0.0758083	0.236262	0.163176	0.524754
6700	-304.1304	-312.4343	8.303873	1	0	1	1	0.002955733	0.002955733	3.961495e-05	0.006949467	0.0064834	0.0064834	0.006373907	0.006373907	0.0225399	0.129513	0.60149	0.246457
6800	-304.3892	-315.5454	11.15623	1	0	1	1	0.002977173	0.002977173	3.553376e-05	0.006334895	0.006533517	0.006533517	0.004408738	0.004408738	0.0117342	0.161157	0.407255	0.419853
6900	-297.7142	-315.7121	17.99794	0	0	1	1	0.001493164	0.0008177171	0.0001953279	0.00433648	0.005959485	0.005959485	0.007657672	0.007657672	0.0502082	0.44833	0.386634	0.114827
7000	-301.4227	-314.3585	12.93589	0	0	1	1	0.001270571	0.001255314	0.0008449773	0.005840849	0.008067309	0.008067309	0.007639321	0.007639321	0.000703014	0.464403	0.401371	0.133524
7100	-297.5929	-313.9801	16.38714	0	0	1	1	0.002264636	0.0001510379	0.0001897174	0.005328475	0.007294168	0.007294168	0.006650552	0.006650552	0.200743	0.276429	0.262596	0.260232
7200	-296.993	-316.6748	19.68183	0	0	1	1	0.0007178363	0.0006824681	0.0001125832	0.005056296	0.006658912	0.006658912	0.005748634	0.005748634	0.117339	0.0197748	0.584327	0.278558
7300	-299.6536	-314.1935	14.53991	0	0	1	1	0.002316887	0.0007597609	2.746169e-06	0.007518534	0.006103202	0.006103202	0.006804439	0.006804439	0.761893	0.0586691	0.125632	0.0538059
7400	-306.4881	-311.1314	4.643299	1	0	1	1	0.00196782	0.00196782	0.0003176436	0.005085848	0.00856021	0.00856021	0.01009472	0.01009472	0.0272841	0.445537	0.456628	0.0705505
7500	-306.4578	-321.6039	15.1461	1	0	1	1	0.001390503	0.001390503	0.0001238281	0.002891558	0.006490992	0.006490992	0.005878822	0.005878822	0.188761	0.0659672	0.442103	0.303169
7600	-306.167	-316.2576	10.0906	0	0	1	1	0.0004302335	6.281979e-05	0.0007890563	0.009035262	0.006148748	0.006148748	0.01095827	0.01095827	0.177563	0.0791324	0.371916	0.371389
7700	-299.8042	-315.546	15.74181	0	0	1	1	0.001996456	0.002804649	9.8045e-06	0.006332405	0.006681243	0.006681243	0.004622419	0.004622419	0.0995394	0.141658	0.288079	0.470724
7800	-301.9797	-324.534	22.55427	0	0	1	1	0.0001005268	0.0006613038	0.000246514	0.00433946	0.006625022	0.006625022	0.004473941	0.004473941	0.726265	0.00988981	0.212078	0.0517671
7900	-303.5062	-313.4175	9.911341	1	0	1	1	0.001141812	0.001141812	9.315317e-05	0.006451957	0.005610223	0.005610223	0.008089167	0.008089167	0.130733	0.0433918	0.784131	0.0417437
8000	-306.4519	-317.352	10.90008	1	0	1	1	0.0009900859	0.0009900859	0.0006007727	0.006817079	0.006708683	0.006708683	0.005398845	0.005398845	0.118514	0.127658	0.264656	0.489172
8100	-305.1197	-315.9379	10.81823	1	0	1	1	0.001189836	0.001189836	0.0002466253	0.005304146	0.007573479	0.007573479	0.006273468	0.006273468	0.0592795	0.228226	0.13736	0.575135
8200	-302.1526	-310.9171	8.764518	0	0	1	1	0.003858371	0.001683129	0.0001922007	0.00543755	0.006577634	0.006577634	0.01084347	0.01084347	0.17862	0.353398	0.309965	0.158018
8300	-303.6743	-315.3696	11.69526	1	0	1	1	0.001632339	0.001632339	6.747024e-06	0.004100018	0.006304847	0.006304847	0.007771146	0.007771146	0.0502318	0.309571	0.247578	0.392619
8400	-298.0096	-314.9997	16.9901	0	0	1	1	0.0009414277	0.0008464358	0.0001509191	0.004366706	0.006591332	0.006591332	0.0084507	0.0084507	0.200923	0.292041	0.295813	0.211223
8500	-301.5278	-321.105	19.57716	0	0	1	1	0.002848076	0.001921016	0.0001758544	0.005542871	0.005196249	0.005196249	0.003384851	0.003384851	0.364436	0.214132	0.354184	0.0672474
8600	-307.0414	-322.6202	15.57884	1	0	1	1	0.002234033	0.002234033	0.0002098464	0.005564394	0.00649627	0.00649627	0.00189001	0.00189001	0.0714403	0.203648	0.279793	0.445118
8700	-305.1031	-314.8735	9.770377	1	0	1	1	0.001613763	0.001613763	0.0001905119	0.004272283	0.005617502	0.005617502	0.00981641	0.00981641	0.14681	0.330333	0.243004	0.279852
8800	-304.0761	-313.1432	9.067133	1	0	1	1	0.00141465	0.00141465	0.0001709555	0.00719552	0.006127766	0.006127766	0.007220974	0.007220974	0.186448	0.0373547	0.656954	0.119244
8900	-311.5253	-323.2534	11.72808	1	0	1	1	0.002264653	0.002264653	0.0001505367	0.006004066	0.009023887	0.009023887	0.002343043	0.002343043	0.0541096	0.318372	0.0266156	0.600903
9000	-303.2881	-316.299	13.01094	1	0	1	1	0.0009848238	0.0009848238	3.293973e-05	0.004774231	0.006303993	0.006303993	0.006560297	0.006560297	0.330812	0.155681	0.283414	0.230093
9100	-301.1434	-312.6632	11.51973	1	0	1	0	0.002498698	0.002498698	0.0001318727	0.005979554	0.007744105	0.007744105	0.0007666016	0.009044821	0.0569523	0.36535	0.532513	0.0451845
9200	-295.1703	-316.6994	21.52903	0	0	1	0	0.001786639	0.0001683222	0.0001484107	0.00415829	0.007591296	0.007591296	0.0006708206	0.009021957	0.374389	0.308291	0.192839	0.124481
9300	-302.2795	-314.6305	12.35106	1	0	1	0	0.00137661	0.00137661	0.0006048741	0.006663061	0.006553911	0.006553911	0.001155894	0.009079096	0.0746147	0.115319	0.65787	0.152196
9400	-296.5183	-315.5289	19.0106	0	0	1	1	0.0009187933	0.000224311	0.0001828984	0.004361544	0.006289307	0.006289307	0.007591076	0.007591076	0.133185	0.0264158	0.725977	0.114422
9500	-303.6337	-315.3366	11.70293	1	0	1	1	0.002228224	0.002228224	3.641133e-06	0.004367319	0.006262683	0.006262683	0.006946469	0.006946469	0.124588	0.34815	0.257645	0.269617
9600	-297.0033	-315.9302	18.92698	0	0	1	1	0.001579877	0.0002351008	0.0001705251	0.005804024	0.006376812	0.006376812	0.005475234	0.005475234	0.317669	0.0487427	0.281991	0.351597
9700	-302.7954	-313.1554	10.36	1	0	1	1	0.001884753	0.001884753	7.336284e-05	0.004916917	0.006408026	0.006408026	0.007708086	0.007708086	0.330642	0.0898592	0.447677	0.131822
9800	-300.511	-321.4485	20.93753	1	0	1	0	0.001241677	0.001241677	0.000551964	0.006181669	0.006064696	0.006064696	0.0001742108	0.003656531	0.00529323	0.0899208	0.902677	0.00210879
9900	-300.7744	-317.7697	16.99532	1	0	1	0	0.001089239	0.001089239	3.169966e-05	0.006214314	0.006391239	0.006391239	0.0004406018	0.00717583	0.0524244	0.335577	0.0767439	0.535255
10000	-299.85	-321.5368	21.6868	0	0	0	1	0.002316905	0.0008364322	0.0002641395	0.005647099	0.006775135	0.004014019	0.003553042	0.003553042	0.0851481	0.62189	0.0821447	0.210817
10100	-304.3153	-314.888	10.57274	1	0	1	1	0.002116161	0.002116161	0.0001725518	0.005681682	0.007487355	0.007487355	0.005346024	0.005346024	0.00296686	0.393905	0.295238	0.30789
10200	-303.371	-312.8487	9.477662	1	0	1	1	0.002203473	0.002203473	4.401188e-05	0.004922862	0.005997288	0.005997288	0.00860065	0.00860065	0.232553	0.0401501	0.389595	0.337702
10300	-299.6774	-315.5206	15.84315	1	0	1	0	0.002702491	0.002702491	0.0002232339	0.005422703	0.006640202	0.006640202	0.0008577742	0.006511314	0.15334	0.0203215	0.786823	0.039516
10400	-301.7097	-319.3839	17.67427	0	0	1	1	0.003085132	0.0001506285	0.0003573847	0.00481295	0.008612065	0.008612065	0.003726766	0.003726766	0.476917	0.0698275	0.377873	0.0753821
10500	-299.5671	-320.8971	21.32998	0	0	1	1	0.0009874427	0.0001638031	0.0003639383	0.005099509	0.006762219	0.006762219	0.00414818	0.00414818	0.338539	0.0813813	0.0853039	0.494776
10600	-306.3875	-310.001	3.61351	1	0	1	1	0.001658347	0.001658347	0.000127513	0.00670273	0.005901528	0.005901528	0.01254313	0.01254313	0.285098	0.104979	0.380178	0.229745
10700	-303.9458	-313.8637	9.917882	1	0	1	1	0.002057503	0.002057503	8.911453e-05	0.005764292	0.007029565	0.007029565	0.006440078	0.006440078	0.41591	0.124335	0.185509	0.274246
10800	-308.3902	-319.1855	10.79532	1	0	1	1	0.002239183	0.002239183	0.0002472063	0.00668003	0.007195946	0.007195946	0.004245365	0.004245365	0.61774	0.310658	0.0118639	0.0597383
10900	-299.7111	-316.8563	17.1452	0	0	1	1	0.001723402	0.0006957537	0.0002329409	0.004462932	0.006541036	0.006541036	0.00755485	0.00755485	0.195261	0.238303	0.0413318	0.525104
11000	-303.6029	-310.4295	6.826633	1	0	1	1	0.002470147	0.002470147	6.758975e-05	0.006510659	0.007050158	0.007050158	0.008004676	0.008004676	0.21414	0.0163439	0.654894	0.114621
11100	-303.6717	-315.6035	11.93188	1	0	1	1	0.00149271	0.00149271	0.0001993031	0.006162346	0.007190211	0.007190211	0.004562112	0.004562112	0.0117424	0.176	0.657075	0.155182
11200	-302.9132	-318.7925	15.87932	1	0	1	0	0.002599783	0.002599783	7.131451e-05	0.00519907	0.007435363	0.007435363	0.0005216049	0.00649873	0.0914541	0.605343	0.019982	0.283221
11300	-299.3148	-313.0824	13.76759	0	0	1	1	0.002035814	0.0004754852	0.0002557325	0.004908862	0.007661038	0.007661038	0.008848873	0.008848873	0.060763	0.770261	0.15311	0.0158667
11400	-301.0317	-314.3921	13.36042	0	0	1	1	0.002871974	0.002088083	3.988737e-06	0.00708618	0.007559564	0.007559564	0.004934639	0.004934639	0.17926	0.487628	0.280426	0.0526863
11500	-301.0423	-311.8333	10.79099	0	0	1	1	0.002375073	0.002995563	0.0001374935	0.004877786	0.007365934	0.007365934	0.009055659	0.009055659	0.175734	0.242806	0.233508	0.347951
11600	-297.93	-314.6021	16.67211	0	0	1	1	0.001659189	0.0003613584	0.0002454869	0.00398308	0.007611603	0.007611603	0.00776688	0.00776688	0.0726175	0.28376	0.603578	0.040044
11700	-302.9893	-314.6588	11.66947	0	0	1	1	0.001756868	0.003693942	0.0006311755	0.00440967	0.005697599	0.005697599	0.009844513	0.009844513	0.0899379	0.518353	0.337491	0.0542184
11800	-305.0221	-318.7937	13.77155	1	0	1	1	0.0008469905	0.0008469905	0.000299193	0.004270456	0.007652569	0.007652569	0.004917155	0.004917155	0.0295584	0.254372	0.636825	0.0792442
11900	-305.4849	-315.291	9.806101	1	0	1	1	0.001078829	0.001078829	0.0003068908	0.004490343	0.006930007	0.006930007	0.008672936	0.008672936	0.208913	0.43725	0.113472	0.240365
12000	-294.2199	-322.8518	28.63199	0	0	1	0	0.001596872	0.0006004761	6.633566e-05	0.004807114	0.005847142	0.005847142	0.0008441287	0.0035276	0.355555	0.0141392	0.236034	0.394272
12100	-302.8572	-314.0638	11.20663	1	0	1	1	0.002067751	0.002067751	1.739071e-05	0.006080053	0.006469745	0.006469745	0.00561052	0.00561052	0.31793	0.14705	0.45358	0.08144
12200	-298.7611	-310.1741	11.41301	0	0	1	1	0.001444791	0.001034396	6.898979e-05	0.005351973	0.007878679	0.007878679	0.01048082	0.01048082	0.0742083	0.366105	0.523402	0.0362853
12300	-302.8198	-315.5226	12.7028	1	0	1	1	0.00123389	0.00123389	0.0001455286	0.004995593	0.006450969	0.006450969	0.006101702	0.006101702	0.0778045	0.377632	0.519252	0.0253113
12400	-295.9797	-313.0344	17.05471	0	0	1	1	0.001191323	3.873235e-05	3.272366e-05	0.006050476	0.006500215	0.006500215	0.007477147	0.007477147	0.333497	0.109901	0.476309	0.0802923
12500	-296.0089	-313.623	17.61404	0	0	1	1	0.001223193	0.0002689287	3.488062e-05	0.004980196	0.007005321	0.007005321	0.007285458	0.007285458	0.187177	0.181656	0.506339	0.124829
12600	-300.0199	-310.6271	10.60727	0	0	1	1	0.0007556431	0.0007018348	0.0002040016	0.006237973	0.006795054	0.006795054	0.01227481	0.01227481	0.0646409	0.0642415	0.513656	0.357462
12700	-300.0056	-316.7779	16.7723	0	0	1	1	0.002214952	0.0007688153	0.0001516239	0.00637852	0.004894013	0.004894013	0.007131428	0.007131428	0.0129587	0.408301	0.210377	0.368364
12800	-306.1806	-317.3174	11.13678	1	0	1	1	0.003110987	0.003110987	2.03671e-05	0.003601726	0.005209137	0.005209137	0.008364767	0.008364767	0.101849	0.146381	0.551905	0.199865
12900	-300.7657	-316.2555	15.48977	0	0	1	1	0.002022096	0.000612497	0.0002471822	0.007052377	0.008485851	0.008485851	0.004248959	0.004248959	0.196399	0.231989	0.500324	0.0712884
13000	-293.4444	-316.8765	23.43206	0	0	1	0	0.001616692	0.001231719	0.0001887511	0.004984214	0.006362093	0.006362093	0.001076752	0.006409378	0.214159	0.059421	0.684779	0.0416412
13100	-306.4995	-316.4901	9.99061	1	0	1	1	0.001341553	0.001341553	0.001077545	0.005996177	0.005912584	0.005912584	0.006988637	0.006988637	0.0142609	0.0747353	0.521527	0.389476
13200	-309.4362	-311.7671	2.33083	1	0	1	1	0.003049957	0.003049957	0.0008597878	0.006301522	0.00853636	0.00853636	0.009315368	0.009315368	0.0623414	0.402165	0.439654	0.0958402
13300	-295.381	-318.8312	23.45023	0	0	1	0	0.001543296	0.0010637	0.0001744848	0.00643476	0.007662123	0.007662123	0.000510158	0.004465072	0.377802	0.122229	0.201389	0.298581
13400	-304.5387	-316.3723	11.83359	1	0	1	1	0.0003878292	0.0003878292	6.197008e-05	0.005192092	0.005932909	0.005932909	0.00811846	0.00811846	0.106492	0.193963	0.510174	0.18937
13500	-304.6511	-311.1566	6.505474	0	0	1	1	0.001361347	0.0004347571	5.324774e-05	0.009628089	0.005766431	0.005766431	0.01333818	0.01333818	0.187823	0.0621658	0.441348	0.308663
13600	-302.9609	-315.7533	12.79234	1	0	1	1	0.001150519	0.001150519	0.0001733708	0.005359029	0.006156012	0.006156012	0.006009884	0.006009884	0.0476703	0.21066	0.548396	0.193274
13700	-304.6856	-313.7118	9.026265	1	0	1	1	0.003092526	0.003092526	0.0003211235	0.00557111	0.006489753	0.006489753	0.006691349	0.006691349	0.130814	0.0238357	0.438984	0.406366
