Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
9700	-296.8651	-305.6005	8.735368	1	0	0	1	0.005223406	0.005223406	0.00175307	0.010117	0.005372213	0.0008833098	0.004447702	0.004447702	0.266526	0.387862	0.0120064	0.333606
9800	-301.8915	-301.3958	-0.4956633	1	0	1	1	0.003999707	0.003999707	0.001911307	0.01485499	0.002716048	0.002716048	0.006150942	0.006150942	0.193812	0.308667	0.14336	0.35416
9900	-303.956	-303.3206	-0.6354268	1	0	1	1	0.005606926	0.005606926	0.001238074	0.01467402	0.003040451	0.003040451	0.005192304	0.005192304	0.142331	0.507887	0.113354	0.236428
10000	-299.3653	-307.2607	7.895413	0	0	1	1	0.004453187	0.002423978	0.001524065	0.01495193	0.0009174468	0.0009174468	0.004239956	0.004239956	0.261967	0.344653	0.289143	0.104237
10100	-296.4832	-306.1741	9.690866	0	0	1	1	0.003271635	0.002690322	0.00139559	0.01403607	0.001629524	0.001629524	0.003961484	0.003961484	0.651737	0.0151166	0.00149505	0.331651
10200	-288.2311	-310.623	22.39184	0	0	1	0	0.003737163	0.001093737	0.001042582	0.01030243	0.003489561	0.003489561	0.0002430779	0.002290716	0.376693	0.394068	0.111597	0.117642
10300	-297.6361	-304.2862	6.650159	1	0	0	1	0.003887619	0.003887619	0.002641683	0.009838939	0.002537939	0.00188598	0.008776734	0.008776734	0.67755	0.075441	0.194116	0.0528927
10400	-289.1569	-312.8107	23.65379	1	0	0	0	0.004183114	0.004183114	0.001345059	0.007846456	0.002104559	0.0006595028	0.0003036534	0.004684402	0.152449	0.0144207	0.519103	0.314027
10500	-287.9405	-307.2826	19.34211	0	0	1	0	0.004095955	0.0009612488	0.00104205	0.01027799	0.002971269	0.002971269	0.0007627665	0.004679912	0.458345	0.224805	0.302981	0.0138696
10600	-302.5776	-305.8756	3.297976	1	0	1	1	0.003126936	0.003126936	0.001200837	0.01369905	0.004701967	0.004701967	0.003680027	0.003680027	0.236014	0.0448681	0.312983	0.406136
10700	-295.1613	-307.5616	12.4003	1	0	0	1	0.003215474	0.003215474	0.002301519	0.01071914	0.003722679	0.0001330779	0.004590014	0.004590014	0.572654	0.0932779	0.153553	0.180515
10800	-291.2405	-308.909	17.66849	1	0	0	0	0.004045157	0.004045157	0.001911367	0.009066945	0.00514497	0.0003718737	0.002919409	0.002753865	0.831003	0.00784408	0.0499363	0.111216
10900	-301.7227	-313.0052	11.28243	1	0	1	1	0.004622617	0.004622617	0.0010849	0.008499917	0.002839094	0.002839094	0.00257638	0.00257638	0.179569	0.381713	0.0274196	0.411298
11000	-295.0994	-305.9632	10.86379	1	0	0	1	0.003390034	0.003390034	0.001729878	0.01240207	0.002770234	0.0006952717	0.005000278	0.005000278	0.195479	0.435319	0.217232	0.15197
11100	-292.2476	-306.3588	14.1112	0	0	1	0	0.005489632	0.002104437	0.001104696	0.01111064	0.002891485	0.002891485	0.0005181345	0.006017873	0.24343	0.0530823	0.207182	0.496305
11200	-295.7901	-313.9706	18.18047	1	0	0	1	0.003103634	0.003103634	0.001113722	0.009027974	0.001240449	0.001117492	0.004166126	0.004166126	0.497112	0.080078	0.0379149	0.384895
11300	-295.975	-313.1461	17.17113	1	0	0	1	0.004482641	0.004482641	0.002183234	0.007202035	0.002346158	0.0008817707	0.003531384	0.003531384	0.354126	0.0546764	0.43046	0.160738
11400	-290.6218	-312.3593	21.73751	0	0	1	0	0.002592225	0.0004920958	0.001688227	0.0103325	0.003806747	0.003806747	0.0005729374	0.003270638	0.245512	0.335444	0.16047	0.258574
11500	-293.3383	-307.9736	14.63527	1	0	1	0	0.003998576	0.003998576	0.00102803	0.01148189	0.002584843	0.002584843	0.0006481466	0.003040941	0.406092	0.278202	0.226323	0.0893826
11600	-303.6051	-316.4792	12.87414	1	0	1	1	0.004518133	0.004518133	0.001928887	0.006560956	0.002278236	0.002278236	0.002983917	0.002983917	0.141587	0.288607	0.413063	0.156743
11700	-294.8096	-305.027	10.21742	0	0	1	1	0.002930462	0.0009487846	0.001303066	0.01345969	0.002083568	0.002083568	0.005811541	0.005811541	0.762061	0.150699	0.0776805	0.00955922
11800	-301.5235	-312.1348	10.61123	1	0	1	1	0.003190878	0.003190878	0.002078881	0.01052361	0.001268848	0.001268848	0.003131136	0.003131136	0.355126	0.315158	0.062175	0.267541
11900	-299.9934	-320.5488	20.55546	0	0	1	1	0.002521681	0.0004695378	0.00149395	0.006026413	0.002925665	0.002925665	0.004313673	0.004313673	0.282242	0.179192	0.319331	0.219235
12000	-296.8933	-311.129	14.23579	0	0	1	1	0.003601922	0.001676031	0.001329551	0.009081525	0.00210008	0.00210008	0.005332831	0.005332831	0.0625677	0.431386	0.128923	0.377124
12100	-297.084	-309.1282	12.04419	1	0	1	0	0.00397604	0.00397604	0.001260577	0.0122909	0.001686018	0.001686018	0.002163165	0.003607863	0.0547799	0.257496	0.0127398	0.674984
12200	-298.9963	-302.8086	3.81232	1	0	1	1	0.004069131	0.004069131	0.0014609	0.0128577	0.001992853	0.001992853	0.005591102	0.005591102	0.699726	0.204092	0.0373709	0.0588107
12300	-296.7738	-316.4403	19.6665	1	0	0	1	0.00454825	0.00454825	0.001728914	0.008553243	0.001439043	0.0003486618	0.001888324	0.001888324	0.116796	0.209065	0.151908	0.52223
12400	-300.378	-310.2972	9.919282	1	0	1	1	0.002836459	0.002836459	0.001457251	0.01164476	0.002192389	0.002192389	0.002650571	0.002650571	0.569785	0.304837	0.00237049	0.123007
12500	-300.1301	-313.9597	13.82956	1	0	0	1	0.003325099	0.003325099	0.002261621	0.008140281	0.002583788	0.004310712	0.002845689	0.002845689	0.399891	0.177333	0.094769	0.328007
12600	-300.9219	-302.2068	1.284881	1	0	0	1	0.005648757	0.005648757	0.001756289	0.01439288	0.001773905	0.001926703	0.008630258	0.008630258	0.140473	0.0866073	0.58598	0.18694
12700	-292.8207	-305.3146	12.49383	0	0	0	1	0.003927164	0.002241765	0.001096086	0.01057235	0.003872225	0.0006440135	0.008257885	0.008257885	0.500612	0.192285	0.0416502	0.265453
12800	-300.9913	-307.0742	6.082974	0	0	1	1	0.005260969	0.0002432017	0.002718165	0.009379348	0.003560023	0.003560023	0.008889233	0.008889233	0.325398	0.070518	0.0393158	0.564768
12900	-294.198	-309.0415	14.84358	1	0	0	1	0.003673697	0.003673697	0.001676118	0.01006017	0.001231198	0.001447366	0.004516841	0.004516841	0.560633	0.216467	0.15774	0.0651598
13000	-293.9349	-309.5143	15.57942	1	0	1	0	0.003030528	0.003030528	0.001693907	0.01091622	0.00271537	0.00271537	0.0006310827	0.0029929	0.478514	0.00103027	0.0731915	0.447264
13100	-300.4405	-303.301	2.86048	1	0	0	1	0.005791839	0.005791839	0.001845848	0.01083447	0.006607054	0.001923787	0.005786705	0.005786705	0.362238	0.0664274	0.379322	0.192013
13200	-291.0092	-309.7018	18.69255	0	0	1	0	0.004980459	0.0003843162	0.001877197	0.008739467	0.002441167	0.002441167	0.002478994	0.004441653	0.856321	0.0558199	0.0359608	0.0518983
13300	-290.5625	-304.0712	13.5087	0	0	1	0	0.00395933	0.00127675	0.0008565678	0.01171655	0.00321114	0.00321114	0.001654853	0.007073758	0.800481	0.116917	0.00507428	0.0775279
13400	-291.8013	-306.6091	14.80785	0	0	1	0	0.00365408	0.002013134	0.0009405798	0.01089537	0.003878916	0.003878916	0.002159817	0.005102926	0.308491	0.496031	0.0706618	0.124815
13500	-297.0985	-310.5993	13.50085	1	0	0	1	0.004289843	0.004289843	0.002207784	0.01115479	0.003063613	0.001390602	0.001639927	0.001639927	0.344139	0.235464	0.222775	0.197622
13600	-298.2819	-305.2578	6.975846	1	0	0	1	0.004364085	0.004364085	0.0008836742	0.01607453	0.002007815	0.002019117	0.003942878	0.003942878	0.265908	0.0594375	0.00119721	0.673458
13700	-300.6906	-305.6855	4.994945	1	0	1	1	0.003408021	0.003408021	0.001272612	0.01227202	0.00288425	0.00288425	0.005129672	0.005129672	0.107834	0.183485	0.30567	0.40301
13800	-289.2828	-314.2308	24.94809	0	0	1	0	0.003003725	0.0006208268	0.001254384	0.01105387	0.002891764	0.002891764	1.802418e-05	0.001184135	0.621163	0.00291745	0.319029	0.0568906
